TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_TYPE,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,DREB_RANK,STL_RANK,BLK_RANK
1610612737,Atlanta Hawks,72,41,31,0.569,48.3,40.8,87.2,0.468,12.4,33.4,0.373,19.7,24.2,0.812,10.6,35.1,45.6,24.1,13.2,7.0,4.8,5.0,19.3,19.8,113.7,2.3,2020-21,Regular Season,113.0,114.3,110.6,112.1,2.5,2.2,0.591,1.82,17.6,0.284,0.742,0.516,0.133,0.539,0.581,99.9,98.68,82.23,7160,0.511,1,11,11,11,11,9,18,11,18,14,20,6,9,7,10,16,10,22,10,14.7,14.3,10.0,47.8,15.9,13.2,11.8,48.7,25,4,28,13,11,17,9,20,4,6,10,29,9,0.618,0.382,0.499,0.078,0.328,0.088,0.173,0.129,0.42,0.504,0.496,0.791,0.209,0.591,0.409,12,19,18,16,19,28,1,27,15,16,15,25,6,18,13,41.3,89.1,0.463,11.9,34.2,0.349,16.9,21.1,0.803,10.0,32.7,42.7,24.4,12.3,7.7,5.0,4.8,19.8,19.3,111.4,14,19,12,9,14,3,14,12,30,21,4,8,11,29,21,17,17,22,13,12,9,10,24,17
1610612738,Boston Celtics,72,36,36,0.5,48.3,41.5,88.9,0.466,13.6,36.4,0.374,16.1,20.8,0.775,10.6,33.6,44.3,23.5,14.1,7.7,5.3,4.6,20.4,19.3,112.6,1.5,2020-21,Regular Season,111.0,113.1,110.0,111.8,0.9,1.2,0.566,1.67,17.1,0.289,0.737,0.51,0.141,0.543,0.574,100.7,98.94,82.45,7172,0.501,1,16,16,16,16,10,13,13,27,22,26,3,13,10,18,12,16,20,17,17.8,13.3,11.8,46.3,15.8,13.2,11.8,44.3,9,9,17,19,9,19,10,5,23,16,27,13,13,0.591,0.409,0.495,0.084,0.362,0.105,0.143,0.158,0.411,0.478,0.522,0.746,0.254,0.566,0.434,20,11,19,13,9,18,24,9,21,21,10,29,2,27,4,39.9,86.0,0.464,12.8,34.3,0.374,18.5,23.5,0.785,9.4,33.1,42.5,24.1,14.1,7.4,4.6,5.3,19.3,20.4,111.2,6,4,14,16,15,22,26,25,22,7,7,6,9,13,10,11,6,18,7,11,13,22,13,6
1610612751,Brooklyn Nets,72,48,24,0.667,48.3,43.1,87.3,0.494,14.2,36.1,0.392,18.1,22.5,0.804,8.9,35.5,44.4,26.8,13.5,6.7,5.3,4.6,19.0,18.9,118.6,4.5,2020-21,Regular Season,116.3,117.3,110.6,113.1,5.7,4.2,0.621,1.98,19.3,0.252,0.726,0.503,0.134,0.575,0.61,101.8,100.27,83.56,7280,0.532,1,4,4,4,11,1,22,7,10,6,5,22,23,13,12,1,1,11,5,15.8,12.3,14.3,49.2,16.1,15.3,12.1,47.8,20,24,6,11,14,29,15,17,8,9,13,27,23,0.587,0.413,0.489,0.074,0.358,0.121,0.153,0.133,0.415,0.536,0.464,0.795,0.205,0.621,0.379,22,9,21,18,12,10,15,24,18,7,24,24,7,10,21,41.9,91.3,0.459,13.2,36.2,0.365,17.1,22.0,0.775,10.5,32.6,43.1,24.0,12.6,7.6,4.6,5.3,18.9,19.0,114.1,20,25,7,22,23,14,16,14,11,26,3,12,8,26,16,9,7,13,18,21,7,5,27,7
1610612766,Charlotte Hornets,72,33,39,0.458,48.2,39.9,87.8,0.455,13.7,37.0,0.369,15.9,20.9,0.761,10.6,33.2,43.8,26.8,14.8,7.8,4.8,4.8,18.0,18.6,109.5,-1.9,2020-21,Regular Season,108.1,110.1,110.6,112.0,-2.5,-1.9,0.672,1.81,19.2,0.276,0.722,0.496,0.149,0.532,0.564,100.6,99.0,82.5,7159,0.489,1,19,19,19,19,23,16,23,1,16,7,9,26,17,25,19,21,18,22,17.7,12.7,13.6,45.9,16.9,13.2,13.2,47.2,10,20,10,20,19,17,21,10,21,26,5,6,26,0.578,0.422,0.48,0.06,0.375,0.124,0.145,0.162,0.42,0.589,0.411,0.831,0.169,0.672,0.328,23,8,25,25,7,6,21,6,16,2,29,17,14,1,30,41.3,88.1,0.468,14.5,39.5,0.366,14.4,19.3,0.745,10.6,34.5,45.2,27.1,14.7,8.1,4.8,4.8,18.6,18.0,111.4,15,14,17,28,30,17,1,3,1,27,18,19,30,9,24,14,16,10,26,13,23,25,10,16
1610612741,Chicago Bulls,72,31,41,0.431,48.3,42.2,88.6,0.476,12.6,34.0,0.37,13.8,17.5,0.791,9.6,35.3,45.0,26.8,15.1,6.7,4.2,5.1,18.9,17.7,110.7,-0.9,2020-21,Regular Season,108.7,110.4,109.9,111.5,-1.2,-1.1,0.635,1.77,19.2,0.267,0.767,0.519,0.151,0.547,0.575,101.1,99.58,82.99,7220,0.499,1,21,21,21,16,21,12,20,4,20,8,16,1,4,27,10,14,13,18,14.5,13.2,11.5,49.4,17.8,11.6,11.7,48.9,26,11,20,9,27,3,8,21,30,14,17,26,1,0.617,0.383,0.535,0.089,0.34,0.104,0.125,0.131,0.446,0.549,0.451,0.838,0.162,0.635,0.365,14,17,9,12,14,19,30,25,9,4,27,14,17,4,27,41.4,87.7,0.473,11.5,32.3,0.356,17.2,22.2,0.774,8.7,33.5,42.1,24.1,12.7,8.5,5.1,4.2,17.7,18.9,111.6,17,13,23,5,5,7,18,18,10,1,12,5,10,24,29,18,27,1,20,14,20,8,28,27
1610612739,Cleveland Cavaliers,72,22,50,0.306,48.4,38.6,85.8,0.45,10.0,29.7,0.336,16.7,22.4,0.743,10.4,32.3,42.8,23.8,15.5,7.8,4.5,5.9,18.2,20.2,103.8,-8.4,2020-21,Regular Season,103.1,105.2,112.1,113.5,-8.9,-8.3,0.618,1.54,17.5,0.28,0.729,0.499,0.157,0.508,0.543,99.6,97.96,81.64,7107,0.46,1,26,26,26,6,28,25,28,12,29,21,7,21,15,29,29,28,25,27,16.3,12.9,11.3,51.0,17.9,12.1,12.9,50.6,16,16,22,6,28,8,19,27,7,29,8,9,21,0.653,0.347,0.551,0.059,0.289,0.109,0.161,0.157,0.491,0.54,0.46,0.84,0.16,0.618,0.382,6,25,5,26,27,14,6,10,2,6,25,13,18,12,19,42.0,86.7,0.484,12.4,32.4,0.383,15.9,20.4,0.779,9.9,33.8,43.7,25.4,14.3,8.5,5.9,4.5,20.2,18.2,112.3,21,8,29,13,6,28,8,7,16,17,14,14,20,12,28,29,20,25,24,17,28,28,12,20
1610612742,Dallas Mavericks,72,42,30,0.583,48.1,41.1,87.3,0.47,13.8,38.1,0.362,16.5,21.2,0.778,9.1,34.2,43.3,22.9,12.1,6.3,4.3,3.7,19.4,20.1,112.4,2.3,2020-21,Regular Season,112.9,114.6,110.4,112.3,2.5,2.3,0.557,1.9,17.2,0.253,0.734,0.496,0.123,0.55,0.582,99.5,97.94,81.62,7062,0.51,1,8,8,8,24,8,21,10,28,9,23,21,17,16,3,8,8,26,11,14.5,12.3,11.4,44.2,14.6,13.1,12.4,45.2,27,23,21,25,3,15,17,7,15,11,24,22,17,0.564,0.436,0.485,0.092,0.368,0.101,0.146,0.129,0.393,0.445,0.555,0.778,0.222,0.557,0.443,25,6,23,11,8,22,19,28,26,27,4,27,4,28,3,40.1,87.1,0.46,12.8,35.2,0.365,17.2,22.5,0.764,9.8,34.2,43.9,22.7,12.6,7.3,3.7,4.3,20.1,19.4,110.2,8,12,9,16,20,13,18,20,5,12,15,15,2,26,9,2,26,24,12,9,11,17,30,26
1610612743,Denver Nuggets,72,47,25,0.653,48.6,43.3,89.2,0.485,12.9,34.2,0.377,15.7,19.5,0.803,10.5,33.9,44.4,26.8,13.5,8.1,4.5,4.5,19.1,19.2,115.1,4.9,2020-21,Regular Season,114.2,116.3,110.0,111.5,4.2,4.8,0.621,1.99,19.3,0.292,0.751,0.522,0.136,0.557,0.588,99.3,97.74,81.45,7123,0.525,1,5,5,5,1,6,11,6,11,5,4,2,6,3,15,6,6,27,7,18.0,13.8,12.4,49.7,15.6,11.3,13.4,45.2,7,6,13,8,7,1,23,6,28,21,23,12,6,0.617,0.383,0.528,0.096,0.336,0.108,0.136,0.156,0.432,0.523,0.477,0.851,0.149,0.621,0.379,13,18,11,10,17,15,27,11,12,12,19,10,21,11,20,40.0,85.4,0.469,13.0,35.7,0.363,17.1,22.1,0.773,9.1,32.1,41.2,25.9,14.1,7.5,4.5,4.5,19.2,19.1,110.1,7,3,18,20,22,11,17,16,9,4,2,1,24,14,12,7,21,16,16,8,6,19,8,21
1610612765,Detroit Pistons,72,20,52,0.278,48.4,38.7,85.6,0.452,11.6,32.9,0.351,17.8,23.4,0.759,9.6,33.1,42.7,24.2,14.9,7.4,5.2,5.8,20.5,20.4,106.6,-4.5,2020-21,Regular Season,105.4,107.6,110.3,112.2,-4.9,-4.5,0.626,1.62,17.8,0.267,0.725,0.493,0.151,0.519,0.556,100.1,98.19,81.82,7132,0.473,1,29,29,29,6,26,19,25,8,26,18,15,24,21,26,26,24,23,25,16.5,12.7,10.7,47.4,17.3,13.4,11.6,51.3,14,19,25,16,23,21,5,28,5,18,19,14,24,0.615,0.385,0.508,0.064,0.325,0.1,0.166,0.155,0.445,0.509,0.491,0.901,0.099,0.626,0.374,15,16,16,23,20,23,4,13,10,14,17,1,30,8,23,41.4,86.9,0.476,11.3,31.4,0.362,17.0,22.3,0.76,10.0,34.4,44.3,24.8,13.9,8.0,5.8,5.2,20.4,20.5,111.1,16,11,26,2,1,10,15,19,3,19,16,17,15,15,23,28,8,26,5,10,25,26,17,8
1610612744,Golden State Warriors,72,39,33,0.542,48.1,41.3,88.2,0.468,14.6,38.7,0.376,16.6,21.1,0.785,8.0,35.1,43.0,27.7,15.0,8.2,4.8,4.3,21.2,19.5,113.7,1.1,2020-21,Regular Season,108.8,110.5,107.7,109.4,1.1,1.1,0.67,1.84,19.6,0.222,0.727,0.48,0.146,0.551,0.583,104.4,102.81,85.67,7412,0.51,1,14,14,14,24,20,5,15,3,12,2,30,22,27,24,7,7,3,12,17.4,10.5,14.4,45.4,17.5,14.2,13.3,47.3,13,29,5,21,25,27,22,13,20,4,29,7,22,0.561,0.439,0.47,0.071,0.384,0.127,0.146,0.153,0.399,0.595,0.405,0.806,0.194,0.67,0.33,26,5,26,19,4,4,20,15,24,1,30,22,9,3,28,40.2,89.0,0.452,12.4,34.5,0.359,19.8,25.5,0.778,10.7,36.6,47.3,23.8,15.0,7.9,4.3,4.8,19.5,21.2,112.7,10,17,3,12,16,8,28,30,14,29,26,27,7,6,22,6,17,20,2,18,14,12,6,17
