TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_TYPE,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,DREB_RANK,STL_RANK,BLK_RANK
1610612737,Atlanta Hawks,82,43,39,0.524,48.5,38.1,84.4,0.451,8.9,26.1,0.341,18.1,24.9,0.728,10.3,34.1,44.3,23.6,15.8,8.2,4.8,5.2,18.2,21.6,103.2,-0.9,2016-17,Regular Season,102.3,104.5,103.1,105.2,-0.8,-0.7,0.621,1.5,17.4,0.282,0.717,0.502,0.16,0.504,0.541,99.8,97.76,81.46,8091,0.506,1,11,11,11,4,27,4,19,6,23,11,13,19,12,28,19,20,11,10,16.3,13.5,12.1,42.7,17.4,13.2,12.8,39.1,13,12,19,19,23,18,12,2,5,8,4,2,19,0.691,0.309,0.566,0.152,0.259,0.118,0.175,0.158,0.414,0.542,0.458,0.879,0.121,0.621,0.379,16,15,15,13,18,17,11,14,16,5,26,4,27,6,25,38.8,87.3,0.444,10.9,30.5,0.357,15.6,20.2,0.772,10.7,33.2,43.9,23.4,15.4,9.0,5.2,4.8,21.6,18.2,104.0,13,23,5,28,29,16,4,4,16,22,15,16,19,2,29,22,14,28,25,10,19,10,7,14
1610612738,Boston Celtics,82,53,29,0.646,48.2,38.6,85.1,0.454,12.0,33.4,0.359,18.7,23.2,0.807,9.1,32.9,42.0,25.2,13.3,7.5,4.1,5.2,20.6,20.3,108.0,2.6,2016-17,Regular Season,108.6,110.6,105.5,108.0,3.1,2.6,0.653,1.9,18.8,0.259,0.705,0.485,0.136,0.525,0.567,99.3,97.21,81.01,8005,0.514,1,4,4,4,25,7,14,8,2,3,2,23,29,27,7,9,6,13,7,16.4,11.2,12.4,41.8,15.2,13.9,12.2,43.2,12,25,17,23,9,27,9,13,17,5,25,16,29,0.607,0.393,0.493,0.106,0.334,0.115,0.173,0.151,0.387,0.57,0.43,0.837,0.163,0.653,0.347,28,3,28,26,3,20,13,18,25,2,29,15,16,2,29,38.6,85.8,0.45,9.0,27.0,0.332,19.1,24.9,0.769,10.8,33.8,44.5,22.6,13.9,7.6,5.2,4.1,20.3,20.6,105.4,12,15,9,7,14,2,25,25,9,25,20,25,12,17,17,23,23,20,10,15,8,22,18,23
1610612751,Brooklyn Nets,82,20,62,0.244,48.2,37.8,85.2,0.444,10.7,31.6,0.338,19.4,24.6,0.788,8.8,35.1,43.9,21.4,16.5,7.2,4.7,5.6,21.0,20.4,105.8,-6.7,2016-17,Regular Season,101.9,103.6,108.0,110.1,-6.1,-6.5,0.566,1.29,15.9,0.241,0.716,0.483,0.162,0.507,0.551,103.6,101.75,84.79,8371,0.46,1,30,30,30,25,29,23,28,21,29,26,28,22,28,29,17,16,1,28,15.0,11.5,14.0,45.9,19.1,14.3,14.0,45.0,21,21,10,8,30,29,21,20,7,17,14,27,22,0.629,0.371,0.513,0.079,0.303,0.132,0.184,0.142,0.434,0.454,0.546,0.851,0.149,0.566,0.434,27,4,27,29,6,11,4,23,7,25,6,12,19,21,10,41.6,90.8,0.458,10.0,27.2,0.366,19.3,25.0,0.772,11.0,36.2,47.2,23.0,13.3,9.5,5.6,4.7,20.4,21.0,112.5,29,30,18,20,17,22,26,26,15,27,29,29,16,21,30,30,18,22,6,29,29,1,21,18
1610612766,Charlotte Hornets,82,36,46,0.439,48.4,37.7,85.4,0.442,10.0,28.6,0.351,19.4,23.8,0.815,8.8,34.8,43.6,23.1,11.5,7.0,4.8,5.5,16.6,19.9,104.9,0.2,2016-17,Regular Season,106.4,108.4,106.1,108.4,0.3,0.0,0.611,2.01,17.6,0.247,0.749,0.496,0.119,0.501,0.547,97.8,95.92,79.93,7934,0.505,1,20,20,20,10,14,17,15,8,2,9,27,3,19,1,23,17,20,11,14.9,11.8,9.4,39.9,13.1,11.4,12.9,40.5,23,20,28,27,2,3,13,5,12,23,1,22,3,0.665,0.335,0.528,0.147,0.287,0.09,0.185,0.142,0.38,0.545,0.455,0.795,0.205,0.611,0.389,23,8,25,16,9,28,2,24,26,4,27,24,7,8,23,39.5,86.5,0.456,11.6,31.4,0.369,14.2,18.2,0.776,8.9,35.5,44.4,24.5,13.1,6.6,5.5,4.8,19.9,16.6,104.7,18,21,15,30,30,25,1,1,21,3,26,22,28,23,2,28,17,16,30,13,15,4,27,17
1610612741,Chicago Bulls,82,41,41,0.5,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.798,12.2,34.1,46.3,22.6,13.6,7.8,4.8,4.6,17.7,18.8,102.9,0.4,2016-17,Regular Season,104.6,106.5,104.5,106.2,0.1,0.3,0.584,1.66,16.8,0.311,0.733,0.519,0.14,0.487,0.53,97.7,96.02,80.02,7919,0.504,1,15,15,15,18,21,5,14,13,15,17,3,8,4,13,30,28,19,13,15.6,15.1,13.8,43.3,15.5,11.9,13.7,45.2,19,1,12,15,11,6,18,22,21,10,2,20,8,0.744,0.256,0.604,0.183,0.222,0.134,0.175,0.152,0.421,0.513,0.487,0.875,0.125,0.584,0.416,3,28,3,6,28,9,12,17,13,11,20,8,23,13,18,39.5,86.6,0.456,8.9,25.9,0.345,14.6,19.0,0.77,10.3,32.9,43.2,23.6,13.4,7.3,4.6,4.8,18.8,17.7,102.4,17,22,14,6,9,6,2,2,11,17,12,13,23,20,10,12,16,6,29,6,14,9,15,16
1610612739,Cleveland Cavaliers,82,51,31,0.622,48.5,39.9,84.9,0.47,13.0,33.9,0.384,17.5,23.3,0.748,9.3,34.4,43.7,22.7,13.7,6.6,4.0,4.3,18.1,20.6,110.3,3.2,2016-17,Regular Season,110.9,112.8,108.0,109.7,2.9,3.1,0.567,1.66,17.1,0.264,0.722,0.499,0.14,0.547,0.58,98.4,96.74,80.61,8019,0.51,1,5,5,5,4,3,21,7,20,16,15,21,14,18,11,2,3,16,9,14.6,11.5,12.9,39.5,16.6,13.7,13.3,44.5,27,22,15,29,19,24,15,19,15,18,3,29,14,0.601,0.399,0.488,0.13,0.354,0.117,0.158,0.133,0.358,0.441,0.559,0.829,0.171,0.567,0.433,29,2,29,20,2,18,25,29,29,27,4,19,12,20,11,40.6,88.8,0.458,10.4,28.7,0.361,15.5,20.0,0.773,11.0,33.2,44.2,24.7,12.6,7.3,4.3,4.0,20.6,18.1,107.2,26,26,16,26,24,18,3,3,20,27,16,20,29,28,8,8,25,25,27,20,7,7,30,25
1610612742,Dallas Mavericks,82,33,49,0.402,48.2,36.2,82.3,0.44,10.7,30.2,0.355,14.8,18.5,0.801,7.9,30.7,38.6,20.8,11.9,7.5,3.7,3.4,19.1,19.4,97.9,-2.9,2016-17,Regular Season,103.7,104.7,106.3,107.7,-2.6,-3.0,0.574,1.75,16.8,0.216,0.733,0.465,0.127,0.505,0.541,94.2,93.11,77.59,7668,0.479,1,22,22,22,18,25,13,23,17,7,18,30,7,30,3,18,19,28,24,15.7,9.8,7.8,32.8,14.0,11.6,13.6,39.5,17,30,30,30,4,5,17,3,29,27,20,1,7,0.634,0.366,0.521,0.186,0.328,0.079,0.151,0.161,0.335,0.474,0.526,0.813,0.187,0.574,0.426,26,5,26,4,4,30,28,10,30,19,12,22,9,17,14,37.0,79.0,0.469,9.6,25.3,0.38,17.2,22.3,0.772,8.9,35.6,44.5,21.3,14.9,6.5,3.4,3.7,19.4,19.1,100.8,4,2,27,12,7,29,10,11,18,2,27,24,5,6,1,2,30,10,21,4,23,30,19,30
1610612743,Denver Nuggets,82,40,42,0.488,48.2,41.2,87.7,0.469,10.6,28.8,0.368,18.7,24.2,0.774,11.8,34.6,46.4,25.3,15.0,6.9,3.9,4.9,19.1,20.2,111.7,0.5,2016-17,Regular Season,110.0,112.2,110.5,111.7,-0.5,0.4,0.615,1.69,18.2,0.314,0.753,0.532,0.15,0.53,0.568,100.7,99.18,82.65,8167,0.503,1,18,18,18,25,4,29,13,7,10,4,2,2,1,23,5,5,6,15,14.0,15.1,14.2,49.8,18.0,12.2,14.3,47.4,30,2,8,2,26,8,24,27,13,28,6,30,2,0.671,0.329,0.547,0.101,0.285,0.127,0.168,0.126,0.446,0.526,0.474,0.871,0.129,0.615,0.385,21,10,18,28,12,13,17,30,4,9,22,10,21,7,24,42.1,88.4,0.477,9.9,26.3,0.375,17.1,21.9,0.782,9.4,31.4,40.8,24.0,12.0,8.3,4.9,3.9,20.2,19.1,111.2,30,25,29,16,10,28,9,9,26,7,3,4,25,30,22,15,27,18,21,27,12,6,28,27
1610612765,Detroit Pistons,82,37,45,0.451,48.3,39.9,88.8,0.449,7.7,23.4,0.33,13.9,19.3,0.719,11.1,34.6,45.7,21.1,11.9,7.0,3.8,4.1,17.9,17.5,101.3,-1.1,2016-17,Regular Season,103.3,105.3,105.3,106.7,-2.0,-1.4,0.53,1.78,16.1,0.286,0.775,0.519,0.123,0.492,0.521,97.1,95.52,79.6,7890,0.482,1,19,19,19,13,23,8,21,28,4,24,9,1,3,2,27,30,21,23,14.9,13.7,12.0,43.1,12.7,10.1,10.7,41.2,23,8,21,16,1,1,4,9,30,19,9,24,1,0.737,0.263,0.635,0.209,0.228,0.118,0.137,0.147,0.426,0.455,0.545,0.845,0.155,0.53,0.47,4,27,1,1,27,16,30,20,10,23,8,14,17,28,3,38.3,83.3,0.46,9.4,25.6,0.366,16.4,21.0,0.78,8.0,34.9,42.9,23.5,12.8,6.7,4.1,3.8,17.5,17.9,102.5,9,8,20,11,8,21,8,8,25,1,25,10,21,27,4,6,29,1,28,7,21,5,25,29
1610612744,Golden State Warriors,82,67,15,0.817,48.2,43.1,87.1,0.495,12.0,31.2,0.383,17.8,22.6,0.788,9.4,35.0,44.4,30.4,14.8,9.6,6.8,3.8,19.3,19.4,115.9,11.6,2016-17,Regular Season,113.2,114.8,101.1,103.4,12.1,11.4,0.705,2.06,21.2,0.272,0.709,0.504,0.146,0.563,0.597,102.2,100.37,83.65,8279,0.579,1,1,1,1,18,1,2,1,1,1,1,17,27,10,20,1,1,4,1,19.3,12.6,22.6,46.6,16.7,14.0,14.4,45.4,1,18,1,7,20,28,25,23,20,1,11,5,27,0.641,0.359,0.537,0.134,0.31,0.195,0.153,0.167,0.402,0.656,0.344,0.834,0.166,0.705,0.295,25,6,24,19,5,1,27,2,21,1,30,18,13,1,30,38.8,89.2,0.435,9.0,27.8,0.324,17.7,23.2,0.761,11.7,31.8,43.5,22.7,15.5,8.6,3.8,6.8,19.4,19.3,104.3,14,29,1,8,20,1,14,15,3,30,6,14,14,1,28,4,1,9,19,11,1,3,1,1
1610612745,Houston Rockets,82,55,27,0.671,48.2,40.3,87.2,0.462,14.4,40.3,0.357,20.3,26.5,0.766,10.9,33.5,44.4,25.2,15.1,8.2,4.3,5.0,19.9,20.4,115.3,5.8,2016-17,Regular Season,111.8,114.1,106.4,108.4,5.4,5.7,0.626,1.67,18.1,0.281,0.717,0.499,0.15,0.545,0.583,102.5,100.55,83.79,8289,0.516,1,3,3,3,18,2,18,3,4,13,5,15,21,17,22,3,2,3,6,18.7,14.3,16.7,46.7,17.5,13.8,14.3,49.0,2,7,4,6,25,25,22,30,2,21,8,11,21,0.538,0.462,0.449,0.044,0.375,0.145,0.176,0.162,0.405,0.546,0.454,0.771,0.229,0.626,0.374,30,1,30,30,1,6,9,9,19,3,28,30,1,4,27,41.2,88.9,0.463,10.0,29.1,0.343,17.3,22.2,0.778,10.7,33.4,44.1,24.1,15.1,8.5,5.0,4.3,20.4,19.9,109.6,27,27,23,22,25,4,11,10,23,23,17,19,27,5,24,17,20,23,16,26,3,15,8,20
