TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_TYPE,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,DREB_RANK,STL_RANK,BLK_RANK
1610612737,Atlanta Hawks,82,41,41,0.5,48.4,44.6,92.4,0.483,10.8,30.5,0.352,18.5,22.6,0.818,11.2,33.2,44.4,25.0,12.9,7.1,4.9,5.0,18.8,19.7,118.4,0.3,2022-23,Regular Season,113.9,115.5,113.6,115.4,0.3,0.1,0.56,1.93,17.6,0.289,0.717,0.5,0.126,0.541,0.579,103.1,101.56,84.63,8407,0.5,1,17,17,17,8,7,22,19,28,6,22,11,18,16,3,19,19,6,17,17.0,14.3,13.4,54.3,15.7,14.1,15.4,54.7,16,9,18,7,9,20,26,29,26,22,8,16,18,0.669,0.331,0.572,0.113,0.272,0.113,0.156,0.144,0.458,0.495,0.505,0.765,0.235,0.56,0.44,1,30,1,4,30,22,21,18,12,20,11,29,2,28,3,43.8,90.2,0.486,11.9,33.5,0.356,18.6,23.2,0.803,10.6,33.5,44.1,26.0,14.2,7.5,5.0,4.9,19.7,18.8,118.1,28,25,25,8,16,10,18,13,30,17,21,19,22,16,18,21,12,12,25,26,18,12,18,12
1610612738,Boston Celtics,82,57,25,0.695,48.7,42.2,88.8,0.475,16.0,42.6,0.377,17.5,21.6,0.812,9.7,35.6,45.3,26.7,13.4,6.4,5.2,3.9,18.8,19.1,117.9,6.5,2022-23,Regular Season,115.7,117.3,108.8,110.6,7.0,6.7,0.632,2.0,19.1,0.255,0.746,0.506,0.133,0.566,0.6,100.6,99.15,82.63,8247,0.534,1,2,2,2,1,2,2,1,5,4,5,27,1,9,7,4,5,20,1,15.9,12.7,14.0,46.4,15.4,12.7,13.2,48.9,22,22,15,23,5,7,10,9,27,3,3,26,1,0.52,0.48,0.444,0.05,0.408,0.118,0.148,0.135,0.393,0.513,0.487,0.825,0.175,0.632,0.368,29,2,29,27,2,17,26,25,26,13,18,17,14,5,26,41.8,90.2,0.463,11.6,33.7,0.345,16.2,21.1,0.769,9.7,34.3,44.0,23.1,12.7,6.6,3.9,5.2,19.1,18.8,111.4,13,24,5,6,17,4,2,4,3,8,26,18,2,26,5,4,6,6,24,5,1,3,27,6
1610612751,Brooklyn Nets,82,45,37,0.549,48.1,41.5,85.1,0.487,12.8,33.8,0.378,17.7,22.1,0.8,8.2,32.3,40.5,25.5,13.7,7.1,6.2,3.9,21.1,18.5,113.4,0.9,2022-23,Regular Season,113.0,114.6,110.9,113.5,2.1,1.1,0.616,1.86,18.9,0.234,0.689,0.472,0.139,0.562,0.598,100.7,98.77,82.31,8111,0.51,1,9,9,9,29,12,16,14,9,11,6,29,29,29,16,7,7,23,13,16.4,11.0,14.7,44.0,16.8,14.6,13.3,50.1,17,28,8,29,15,25,12,15,18,4,21,15,29,0.603,0.397,0.506,0.117,0.338,0.13,0.156,0.145,0.388,0.525,0.475,0.82,0.18,0.616,0.384,20,11,19,3,9,7,19,16,28,10,21,20,11,9,22,41.0,88.5,0.463,11.8,32.2,0.367,18.7,24.4,0.767,11.5,33.6,45.1,23.4,13.7,7.0,3.9,6.2,18.5,21.1,112.5,10,17,4,7,4,21,19,23,2,28,22,27,4,18,11,3,1,3,6,10,15,20,16,1
1610612766,Charlotte Hornets,82,27,55,0.329,48.4,41.3,90.4,0.457,10.7,32.5,0.33,17.6,23.6,0.749,11.0,33.5,44.5,25.1,14.2,7.7,5.2,5.7,20.3,20.3,111.0,-6.2,2022-23,Regular Season,106.7,108.4,112.6,114.7,-5.9,-6.3,0.609,1.77,17.8,0.276,0.717,0.491,0.139,0.516,0.551,103.3,101.47,84.56,8390,0.473,1,27,27,27,12,30,20,27,13,20,20,17,19,24,14,29,30,9,27,17.3,14.2,15.3,53.0,16.9,14.3,12.2,52.8,13,12,6,11,16,21,3,22,17,18,15,13,19,0.64,0.36,0.55,0.072,0.291,0.138,0.159,0.156,0.478,0.536,0.464,0.817,0.183,0.609,0.391,8,23,5,17,23,6,17,8,4,7,24,23,8,13,18,43.0,90.1,0.477,12.2,34.3,0.357,19.0,24.0,0.795,10.9,35.3,46.2,25.9,14.4,7.0,5.7,5.2,20.3,20.3,117.2,22,23,19,15,19,14,22,19,25,22,30,29,21,12,10,29,8,18,14,22,27,10,9,8
1610612741,Chicago Bulls,82,40,42,0.488,48.5,42.5,86.8,0.49,10.4,28.9,0.361,17.6,21.8,0.809,8.5,33.9,42.4,24.5,13.4,7.9,4.5,4.7,18.9,18.7,113.1,1.3,2022-23,Regular Season,111.7,112.8,109.4,111.5,2.3,1.3,0.575,1.83,18.1,0.236,0.736,0.493,0.133,0.55,0.587,100.6,99.18,82.65,8225,0.512,1,19,19,19,4,24,5,13,23,14,17,28,3,22,8,12,12,18,9,18.3,10.6,14.0,48.4,15.6,11.9,12.9,46.9,4,30,15,19,7,2,7,4,24,17,5,6,3,0.667,0.333,0.568,0.14,0.276,0.123,0.156,0.162,0.428,0.474,0.526,0.886,0.114,0.575,0.425,2,29,2,1,29,14,20,5,18,25,6,4,27,23,8,40.7,87.1,0.468,13.2,37.1,0.357,17.1,22.0,0.779,9.6,33.7,43.3,26.0,15.0,6.7,4.7,4.5,18.7,18.9,111.8,6,9,8,29,29,13,5,6,13,5,23,16,22,8,6,18,19,4,23,7,13,9,7,19
1610612739,Cleveland Cavaliers,82,51,31,0.622,48.5,41.6,85.2,0.488,11.6,31.6,0.367,17.5,22.5,0.78,9.7,31.4,41.1,24.9,13.3,7.1,4.7,4.4,19.0,20.4,112.3,5.4,2022-23,Regular Season,113.7,115.5,107.7,109.9,6.0,5.6,0.6,1.87,18.6,0.273,0.715,0.496,0.137,0.556,0.59,98.0,96.27,80.23,7972,0.531,1,5,5,5,5,8,1,2,17,10,11,20,20,20,12,9,9,30,2,19.4,12.5,12.7,52.8,15.5,12.1,12.7,46.3,3,23,24,13,6,4,6,3,16,6,16,4,20,0.629,0.371,0.534,0.064,0.31,0.113,0.156,0.173,0.47,0.551,0.449,0.726,0.274,0.6,0.4,14,17,13,20,18,21,18,3,6,5,26,30,1,17,14,39.0,83.5,0.468,11.3,30.6,0.368,17.5,22.4,0.782,9.8,31.5,41.2,23.0,15.7,7.0,4.4,4.7,20.4,19.0,106.9,1,3,7,2,1,23,8,8,19,9,3,3,1,4,11,13,14,20,22,1,2,25,15,14
1610612742,Dallas Mavericks,82,38,44,0.463,48.6,40.0,84.3,0.475,15.2,41.0,0.371,19.0,25.1,0.755,7.6,31.2,38.8,22.9,12.2,6.3,3.7,3.8,20.7,21.8,114.2,0.1,2022-23,Regular Season,114.3,115.9,114.0,116.1,0.3,-0.2,0.573,1.88,17.4,0.226,0.717,0.471,0.124,0.565,0.599,98.8,97.21,81.01,8082,0.487,1,21,21,21,3,6,25,20,25,8,24,30,17,30,2,5,6,28,23,16.0,10.9,11.0,42.8,15.0,14.5,13.3,51.1,20,29,29,30,3,23,11,18,3,20,27,22,17,0.513,0.487,0.435,0.06,0.399,0.097,0.166,0.14,0.375,0.448,0.552,0.776,0.224,0.573,0.427,30,1,30,24,3,29,10,22,30,28,3,27,4,25,6,41.8,86.2,0.485,11.1,31.7,0.352,19.5,25.0,0.781,10.1,34.6,44.7,24.9,13.1,6.4,3.8,3.7,21.8,20.7,114.1,13,6,24,1,2,7,25,24,15,10,28,23,8,23,3,2,28,30,8,16,19,27,29,28
1610612743,Denver Nuggets,82,53,29,0.646,48.2,43.6,86.4,0.504,11.8,31.2,0.379,16.8,22.4,0.751,10.1,32.9,43.0,28.9,14.5,7.5,4.5,4.2,18.6,19.5,115.8,3.3,2022-23,Regular Season,115.0,116.8,111.7,113.5,3.3,3.3,0.663,1.99,20.5,0.289,0.727,0.514,0.147,0.573,0.601,100.3,98.74,82.28,8129,0.525,1,4,4,4,25,5,15,6,2,5,1,12,11,4,23,1,3,24,3,15.9,13.0,16.2,55.0,17.4,13.4,13.7,52.5,22,20,5,4,19,14,14,21,20,15,10,18,11,0.639,0.361,0.549,0.073,0.306,0.14,0.145,0.137,0.475,0.604,0.396,0.819,0.181,0.663,0.337,10,21,6,16,20,5,27,24,5,2,29,21,10,2,29,41.7,87.4,0.478,11.4,33.1,0.344,17.6,22.7,0.775,10.1,30.7,40.8,25.7,13.5,7.9,4.2,4.5,19.5,18.6,112.5,12,10,20,3,8,3,9,9,9,12,1,1,16,21,25,10,20,8,27,8,6,15,11,20
1610612765,Detroit Pistons,82,17,65,0.207,48.3,39.6,87.1,0.454,11.4,32.4,0.351,19.8,25.7,0.771,11.2,31.3,42.4,23.0,15.1,7.0,3.8,5.5,22.1,21.0,110.3,-8.2,2022-23,Regular Season,107.8,109.9,116.1,117.8,-8.2,-7.9,0.581,1.52,16.7,0.292,0.702,0.491,0.15,0.52,0.561,101.6,99.88,83.23,8231,0.449,1,30,30,30,18,28,27,28,22,29,28,8,27,23,26,27,26,13,30,16.0,14.9,11.7,46.5,18.1,14.8,13.5,54.0,21,7,27,22,23,27,13,28,4,24,29,21,27,0.628,0.372,0.511,0.089,0.31,0.106,0.179,0.145,0.422,0.475,0.525,0.843,0.157,0.581,0.419,16,15,17,7,17,25,2,17,21,24,7,11,20,22,9,43.1,88.1,0.489,12.0,33.3,0.36,20.4,26.2,0.777,11.0,33.7,44.7,25.8,13.5,7.7,5.5,3.8,21.0,22.1,118.5,24,12,26,9,11,16,29,30,12,23,24,23,18,19,20,27,27,28,1,27,29,26,20,27
1610612744,Golden State Warriors,82,44,38,0.537,48.4,43.1,90.2,0.479,16.6,43.2,0.385,16.0,20.2,0.794,10.5,34.1,44.6,29.8,16.3,7.2,4.0,4.0,21.4,18.4,118.9,1.8,2022-23,Regular Season,113.5,115.1,111.4,113.4,2.1,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,104.2,102.54,85.45,8472,0.51,1,11,11,11,12,10,14,11,1,13,2,16,16,14,29,3,4,1,12,17.6,13.6,14.5,44.9,19.4,13.3,14.1,49.8,10,16,13,28,29,9,18,14,30,10,23,17,16,0.521,0.479,0.446,0.069,0.419,0.122,0.135,0.148,0.377,0.606,0.394,0.828,0.172,0.691,0.309,28,3,28,18,1,15,30,14,29,1,30,15,16,1,30,42.4,90.5,0.468,12.9,35.5,0.364,19.4,25.2,0.769,10.7,32.6,43.3,25.7,14.3,7.9,4.0,4.0,18.4,21.4,117.1,18,26,9,24,21,18,24,25,4,20,11,15,17,13,25,6,25,1,3,21,11,7,14,25
