TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_TYPE,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,DREB_RANK,STL_RANK,BLK_RANK
1610612738,Boston Celtics,9,5,4,0.556,48.0,35.7,84.1,0.424,11.3,33.0,0.343,19.4,24.2,0.803,7.4,40.3,47.8,21.4,14.8,5.9,3.8,4.3,20.8,21.0,102.1,-1.4,2018-19,Playoffs,100.0,101.4,101.8,103.0,-1.8,-1.5,0.601,1.45,16.1,0.229,0.783,0.514,0.147,0.491,0.539,101.9,100.61,83.84,906,0.502,8,8,1,5,8,12,2,8,8,13,12,15,2,4,10,11,10,5,6,13.0,8.8,15.7,34.0,16.6,11.6,18.8,41.1,14,15,6,15,9,7,15,5,8,4,6,13,2,0.608,0.392,0.477,0.144,0.333,0.153,0.19,0.127,0.333,0.466,0.534,0.892,0.108,0.601,0.399,11,6,14,2,6,4,4,12,16,13,4,5,12,8,9,36.9,87.6,0.421,12.3,36.2,0.34,17.4,24.4,0.714,8.8,37.4,46.2,22.1,12.2,7.2,4.3,3.8,21.0,20.8,103.6,5,10,2,10,14,7,4,7,1,5,12,11,6,12,8,6,13,4,13,3,8,2,14,13
1610612751,Brooklyn Nets,5,1,4,0.2,48.0,38.4,91.4,0.42,11.0,34.0,0.324,23.6,29.2,0.808,11.2,29.2,40.4,19.2,14.2,7.6,2.8,6.0,22.8,24.2,111.4,-11.0,2018-19,Playoffs,103.9,105.7,113.3,115.9,-9.4,-10.2,0.5,1.35,13.8,0.258,0.643,0.441,0.135,0.48,0.534,107.6,105.5,87.92,527,0.413,11,11,1,11,11,10,14,14,15,14,16,12,16,16,8,12,12,1,14,17.4,12.2,11.2,48.0,17.8,19.0,11.6,58.4,4,10,12,2,13,16,3,16,2,13,12,3,16,0.628,0.372,0.492,0.061,0.296,0.101,0.212,0.156,0.431,0.504,0.496,0.491,0.509,0.5,0.5,9,8,11,14,12,14,1,8,5,8,9,16,1,15,2,46.0,93.2,0.494,9.0,26.8,0.336,21.4,27.8,0.77,13.8,39.2,53.0,27.0,16.4,7.8,6.0,2.8,24.2,22.8,122.4,16,16,14,2,2,5,15,15,8,16,14,15,14,1,10,13,16,15,5,15,14,16,6,16
1610612743,Denver Nuggets,14,7,7,0.5,49.4,39.9,90.2,0.443,9.6,27.8,0.344,19.7,25.2,0.782,13.1,34.6,47.7,24.0,9.8,5.7,4.6,4.7,21.3,21.9,109.1,1.9,2018-19,Playoffs,111.3,113.3,109.5,111.1,1.8,2.2,0.601,2.45,17.6,0.311,0.703,0.505,0.102,0.496,0.539,95.1,93.68,78.06,1349,0.518,5,5,13,7,5,2,10,6,9,2,4,2,12,6,2,10,11,15,5,11.4,16.5,11.0,50.6,9.9,14.3,9.1,46.7,15,1,13,1,2,12,1,11,10,5,7,15,12,0.692,0.308,0.556,0.093,0.263,0.101,0.181,0.105,0.463,0.532,0.468,0.821,0.179,0.601,0.399,2,15,2,12,14,13,10,15,2,5,12,9,8,9,8,39.9,89.0,0.449,8.6,25.9,0.331,18.9,24.9,0.759,11.6,34.7,46.4,20.0,9.6,5.4,4.7,4.6,21.9,21.3,107.3,10,11,11,1,1,4,9,9,4,14,5,12,4,15,2,8,8,8,12,10,6,5,15,8
1610612765,Detroit Pistons,4,0,4,0.0,48.0,37.5,96.8,0.388,11.0,33.3,0.331,12.0,16.5,0.727,10.8,31.5,42.3,23.0,10.5,7.3,4.0,8.8,24.3,20.0,98.0,-23.8,2018-19,Playoffs,94.4,96.8,117.8,120.5,-23.4,-23.8,0.613,2.19,16.5,0.248,0.727,0.452,0.104,0.444,0.471,103.5,101.13,84.27,405,0.354,15,15,1,15,15,14,16,16,7,3,10,13,7,14,3,16,16,3,16,17.8,12.5,10.8,40.0,13.3,11.5,19.8,55.0,3,9,14,13,3,6,16,15,16,16,16,7,7,0.656,0.344,0.541,0.133,0.337,0.11,0.122,0.181,0.408,0.5,0.5,0.886,0.114,0.613,0.387,4,13,4,4,4,10,16,3,7,10,7,6,11,7,10,44.0,86.3,0.51,12.5,33.8,0.37,21.3,28.0,0.759,9.8,43.5,53.3,28.5,14.5,5.8,8.8,4.0,20.0,24.3,121.8,14,6,16,12,10,13,13,16,6,7,16,16,15,6,4,16,10,2,2,14,16,14,8,10
1610612744,Golden State Warriors,22,14,8,0.636,48.5,41.1,86.1,0.477,12.2,32.7,0.372,19.8,24.3,0.813,10.1,33.2,43.3,28.4,14.9,7.4,5.7,3.9,23.2,22.3,114.1,3.4,2018-19,Playoffs,112.3,114.6,108.6,111.5,3.7,3.1,0.691,1.91,20.0,0.301,0.714,0.513,0.15,0.548,0.589,100.9,98.57,82.14,2192,0.536,2,2,14,3,2,1,11,4,1,5,1,4,11,5,11,1,1,9,3,18.4,14.4,16.3,42.4,16.1,13.7,14.5,41.5,2,4,4,10,8,11,10,6,9,11,13,5,11,0.62,0.38,0.507,0.135,0.32,0.143,0.173,0.161,0.371,0.664,0.336,0.757,0.243,0.691,0.309,10,7,8,3,9,7,11,5,13,1,16,12,5,1,16,38.4,86.1,0.446,13.1,36.3,0.361,21.0,25.9,0.81,10.1,30.8,41.0,22.5,14.7,7.8,3.9,5.7,22.3,23.2,110.8,8,5,8,15,15,10,12,12,14,9,2,2,7,5,11,4,2,10,4,11,3,11,7,2
1610612745,Houston Rockets,11,6,5,0.545,48.5,37.2,83.8,0.444,15.6,42.7,0.366,18.5,24.3,0.764,9.6,33.3,42.9,18.3,15.8,8.5,5.1,4.6,21.6,21.5,108.5,3.2,2018-19,Playoffs,107.8,110.5,104.4,107.4,3.4,3.0,0.491,1.16,14.1,0.287,0.687,0.491,0.161,0.537,0.574,99.8,97.26,81.05,1081,0.497,7,7,10,6,7,6,6,5,16,16,15,7,15,9,14,2,2,10,7,17.3,12.7,11.4,40.2,19.8,13.4,14.3,45.3,6,8,11,12,16,10,9,10,7,6,8,6,15,0.49,0.51,0.397,0.027,0.432,0.105,0.171,0.159,0.37,0.414,0.586,0.599,0.401,0.491,0.509,16,1,16,16,1,12,14,7,14,16,1,15,2,16,1,38.0,86.6,0.439,10.5,34.4,0.307,18.8,24.7,0.761,11.1,32.0,43.1,24.3,14.5,8.2,4.6,5.1,21.5,21.6,105.4,7,8,6,6,12,1,8,8,7,13,3,3,11,7,14,7,7,6,11,6,4,10,2,7
1610612754,Indiana Pacers,4,0,4,0.0,48.0,33.5,83.5,0.401,10.0,29.8,0.336,14.8,20.5,0.72,8.0,32.3,40.3,20.8,12.0,8.3,3.5,3.0,20.0,19.5,91.8,-7.5,2018-19,Playoffs,95.1,95.8,101.2,103.9,-6.1,-8.1,0.619,1.73,16.4,0.196,0.737,0.451,0.125,0.461,0.496,97.3,95.63,79.69,383,0.454,15,15,1,15,15,16,3,11,6,7,11,16,6,15,5,13,15,14,12,17.0,9.5,15.8,37.0,14.5,11.3,17.0,32.0,8,14,5,14,5,4,13,1,15,9,5,1,6,0.644,0.356,0.512,0.109,0.327,0.172,0.161,0.185,0.403,0.574,0.426,0.725,0.275,0.619,0.381,6,11,7,7,7,2,15,2,8,2,15,13,4,6,11,35.5,80.0,0.444,11.8,29.5,0.398,16.5,21.8,0.759,7.5,40.3,47.8,20.3,16.0,5.5,3.0,3.5,19.5,20.0,99.3,2,1,7,8,4,14,3,3,4,2,15,13,5,2,3,1,14,1,14,1,11,13,3,14
1610612746,LA Clippers,6,2,4,0.333,48.0,39.8,89.2,0.447,11.5,31.7,0.363,23.5,28.8,0.815,10.0,30.2,40.2,25.3,15.0,8.0,3.3,7.5,25.0,25.8,114.7,-9.8,2018-19,Playoffs,107.3,111.5,119.3,120.5,-12.0,-9.0,0.636,1.69,17.7,0.293,0.714,0.49,0.146,0.511,0.563,105.6,103.08,85.9,617,0.431,10,10,1,10,10,3,15,12,3,8,3,6,10,11,9,6,3,2,13,17.3,14.0,16.8,45.7,18.3,13.0,18.0,44.7,5,5,2,7,14,9,14,9,1,15,10,9,10,0.645,0.355,0.494,0.096,0.301,0.147,0.205,0.151,0.398,0.535,0.465,0.884,0.116,0.636,0.364,5,12,10,11,10,5,2,9,10,4,13,7,10,3,14,44.7,89.0,0.502,12.8,32.2,0.399,22.3,25.8,0.865,10.3,35.7,46.0,31.2,14.3,7.0,7.5,3.3,25.8,25.0,124.5,15,11,15,14,7,15,16,11,16,10,10,10,16,9,6,15,15,16,1,16,13,15,5,15
1610612749,Milwaukee Bucks,15,10,5,0.667,48.7,39.8,88.3,0.451,12.8,38.1,0.336,20.4,28.0,0.729,10.1,41.8,51.9,25.0,13.0,6.7,6.4,4.7,21.8,23.3,112.8,8.8,2018-19,Playoffs,109.0,110.7,100.2,101.9,8.8,8.8,0.628,1.92,17.8,0.259,0.776,0.526,0.128,0.523,0.56,102.2,100.57,83.81,1528,0.555,4,3,10,1,4,4,1,1,4,4,2,11,3,2,6,3,5,6,1,13.9,13.9,20.9,46.3,14.6,10.1,13.5,36.3,12,6,1,5,6,1,8,2,3,1,3,14,3,0.569,0.431,0.479,0.069,0.34,0.185,0.181,0.123,0.41,0.519,0.481,0.859,0.141,0.628,0.372,15,2,13,13,2,1,9,14,6,7,10,8,9,4,13,36.5,90.0,0.406,12.3,36.1,0.341,18.6,23.2,0.802,8.5,36.5,45.1,22.6,12.1,7.0,4.7,6.4,23.3,21.8,104.0,3,15,1,10,13,8,6,4,12,3,11,7,8,14,6,9,1,13,9,4,1,1,10,1
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.0,37.8,86.0,0.44,10.4,31.4,0.331,19.2,25.4,0.756,10.2,33.0,43.2,22.6,15.2,6.6,5.4,5.8,24.2,23.4,105.2,-5.8,2018-19,Playoffs,103.0,104.4,107.6,109.9,-4.6,-5.5,0.598,1.49,16.6,0.264,0.701,0.482,0.151,0.5,0.541,102.7,100.9,84.08,504,0.482,11,11,1,11,11,11,8,10,11,11,9,9,13,13,12,9,8,4,9,14.6,13.8,15.0,42.4,16.6,14.8,13.4,44.4,11,7,7,9,10,13,7,8,6,10,4,8,13,0.635,0.365,0.521,0.118,0.297,0.143,0.183,0.139,0.403,0.474,0.526,0.923,0.077,0.598,0.402,8,9,5,5,11,6,7,11,9,12,5,1,16,11,6,39.8,89.0,0.447,12.8,31.6,0.405,18.6,23.6,0.788,10.6,34.8,45.4,17.4,14.4,8.0,5.8,5.4,23.4,24.2,111.0,9,11,10,13,6,16,6,5,10,12,6,9,1,8,13,11,4,14,3,12,10,12,11,4
