"team_abbr","game_id","game_date","opponent","nodes","edges","density","vertex_connectivity","edge_connectivity","components","max_component_size","biconnected_components","cohesive_blocks","max_cohesion_value","in_degree_centralization","out_degree_centralization","in_closeness_centralization","out_closeness_centralization","betweenness_centralization","eigenvector_centralization","walktrap_communities","walktrap_modularity","edge_betweenness_communities","edge_betweenness_modularity","louvain_communities","louvain_modularity","best_modularity","season","season_type"
"ATL",21800007,"2018-10-17","NYK",13,87,0.557692307692308,1,1,1,13,5,4,7,0.298611111111111,0.208333333333333,0.194967549220645,0.129312746053587,0.181847492784993,0.337280712458815,3,0.00997667114128946,1,0,2,0.141582713185367,0.141582713185367,"2018-19","Regular Season"
"ATL",21800020,"2018-10-19","MEM",11,79,0.718181818181818,4,4,1,11,5,1,7,0.31,0.31,0.251304945054945,0.250022893772894,0.0564074074074074,0.282247918817933,1,0,1,0,2,0.0910493827160494,0.0910493827160494,"2018-19","Regular Season"
"ATL",21800036,"2018-10-21","CLE",11,75,0.681818181818182,1,1,1,11,5,3,7,0.24,0.24,0.164235910288542,0.164817927170868,0.139021164021164,0.228889741360424,1,0,1,0,2,0.0927742793573123,0.0927742793573123,"2018-19","Regular Season"
"ATL",21800052,"2018-10-24","DAL",11,76,0.690909090909091,3,3,1,11,5,2,6,0.34,0.23,0.263682396035337,0.162312271062271,0.0795555555555555,0.281972177366757,2,0.0948402596005594,1,0,2,0.138150346014558,0.138150346014558,"2018-19","Regular Season"
"ATL",21800076,"2018-10-27","CHI",10,74,0.822222222222222,4,4,1,10,5,2,7,0.197530864197531,0.197530864197531,0.166253499586833,0.174911508244841,0.0341343327454439,0.178874282881154,2,0.200097959183673,1,0,2,0.200097959183673,0.200097959183673,"2018-19","Regular Season"
"ATL",21800088,"2018-10-29","PHI",13,89,0.57051282051282,3,3,1,13,5,2,6,0.375,0.194444444444444,0.254025549613785,0.114243803582039,0.114132395382395,0.305434827131301,3,0.137983616887209,1,0,2,0.152169712245327,0.152169712245327,"2018-19","Regular Season"
"ATL",21800097,"2018-10-30","CLE",13,79,0.506410256410256,0,0,1,13,5,4,6,0.444444444444444,0.354166666666667,NA,0.252952869134983,0.142505411255411,0.415900095827877,3,0.0467929001666025,2,0,2,0.109295570079884,0.109295570079884,"2018-19","Regular Season"
"ATL",21800114,"2018-11-01","SAC",13,91,0.583333333333333,1,1,1,13,5,3,6,0.270833333333333,0.270833333333333,0.176498225974855,0.178720319999345,0.190309343434343,0.336207176129454,2,0.178533285866857,6,0.0699636090344526,2,0.20040742059254,0.20040742059254,"2018-19","Regular Season"
"ATL",21800128,"2018-11-03","MIA",11,78,0.709090909090909,4,4,1,11,5,1,7,0.21,0.21,0.156062271062271,0.150499084249084,0.0377050264550264,0.212072197140044,1,0,1,0,2,0.167706460242972,0.167706460242972,"2018-19","Regular Season"
"ATL",21800149,"2018-11-06","CHA",11,76,0.690909090909091,2,2,1,11,5,2,6,0.23,0.12,0.168832417582418,0.0859081196581197,0.0443638583638584,0.221530019669932,4,0.0298199450392047,1,0,2,0.140627486763785,0.140627486763785,"2018-19","Regular Season"
"ATL",21800155,"2018-11-07","NYK",11,78,0.709090909090909,2,2,1,11,5,3,7,0.32,0.32,0.249964447317389,0.245702075702076,0.10226455026455,0.2667674416641,2,0.12936886563387,4,0.0420471256112992,2,0.12936886563387,0.12936886563387,"2018-19","Regular Season"
"ATL",21800169,"2018-11-09","DET",14,91,0.5,0,0,1,14,5,4,7,0.207100591715976,0.289940828402367,0.127532196310477,NA,0.0839414858645628,0.307523928370415,3,0.21410013681403,8,0.0103508796174736,2,0.216636033222316,0.216636033222316,"2018-19","Regular Season"
"ATL",21800189,"2018-11-11","LAL",11,72,0.654545454545455,3,3,1,11,5,2,7,0.38,0.38,0.289361129067011,0.289726352079293,0.133777777777778,0.336592214404726,2,0.179930795847751,1,0,2,0.184402725063158,0.184402725063158,"2018-19","Regular Season"
"ATL",21800201,"2018-11-13","GSW",11,75,0.681818181818182,4,4,1,11,5,1,7,0.24,0.24,0.172733516483517,0.172582417582417,0.0403518518518518,0.196667371343856,1,0,1,0,3,0.0822076337162816,0.0822076337162816,"2018-19","Regular Season"
"ATL",21800214,"2018-11-15","DEN",12,88,0.666666666666667,3,3,1,12,5,2,7,0.165289256198347,0.363636363636364,0.110315999789684,0.28212051106788,0.0506847697756789,0.195613335806065,2,0.196456599286564,1,0,2,0.196456599286564,0.196456599286564,"2018-19","Regular Season"
"ATL",21800226,"2018-11-17","IND",12,86,0.651515151515151,3,3,1,12,5,1,6,0.28099173553719,0.28099173553719,0.191863863690489,0.195533877886819,0.0724203069657615,0.252151172765,1,0,1,0,2,0.149894271434064,0.149894271434064,"2018-19","Regular Season"
"ATL",21800243,"2018-11-19","LAC",12,74,0.560606060606061,1,1,1,12,5,3,6,0.380165289256198,0.380165289256198,0.270152241978867,0.261266184795596,0.0920070838252656,0.410709025373914,2,0.228883233252017,1,0,2,0.228883233252017,0.228883233252017,"2018-19","Regular Season"
"ATL",21800254,"2018-11-21","TOR",12,78,0.590909090909091,0,0,1,12,5,3,7,0.148760330578512,0.347107438016529,0.0982416792693472,NA,0.101841794569067,0.30605527325724,1,0,2,1.11022302462516e-16,2,0.18212755367036,0.18212755367036,"2018-19","Regular Season"
"ATL",21800268,"2018-11-23","BOS",13,82,0.525641025641026,1,1,1,13,5,4,6,0.423611111111111,0.423611111111111,0.272916271107061,0.273615352198018,0.215084557698194,0.375349558302982,2,0.1842529296875,1,0,2,0.1842529296875,0.1842529296875,"2018-19","Regular Season"
"ATL",21800288,"2018-11-25","CHA",10,69,0.766666666666667,3,3,1,10,5,1,6,0.259259259259259,0.259259259259259,0.210265043598377,0.211708045041378,0.0606995884773662,0.230744223311871,2,0.227830101569714,1,0,2,0.227830101569714,0.227830101569714,"2018-19","Regular Season"
"ATL",21800302,"2018-11-27","MIA",11,72,0.654545454545455,1,1,1,11,5,2,6,0.27,0.38,0.194630647130647,0.293956043956044,0.0896018518518518,0.312063730796598,2,0.232764565992866,1,0,2,0.232764565992866,0.232764565992866,"2018-19","Regular Season"
"ATL",21800306,"2018-11-28","CHA",12,73,0.553030303030303,1,1,1,12,5,2,5,0.289256198347107,0.289256198347107,0.17930215177367,0.188240772268355,0.244061393152302,0.367378970735505,3,0.191436845622633,4,0.000997995099131121,2,0.211249721541546,0.211249721541546,"2018-19","Regular Season"
"ATL",21800325,"2018-11-30","OKC",12,84,0.636363636363636,3,3,1,12,5,3,6,0.198347107438017,0.297520661157025,0.130821809769178,0.207633388283543,0.0459794750703842,0.287349815359523,3,0.061514778854671,1,0,2,0.172766832070588,0.172766832070588,"2018-19","Regular Season"
"ATL",21800344,"2018-12-03","GSW",13,79,0.506410256410256,1,1,1,13,5,5,7,0.354166666666667,0.534722222222222,0.22929821906804,0.375507300916457,0.187215909090909,0.365639567545277,2,0.25839172191326,8,0.0925314984132968,2,0.25839172191326,0.25839172191326,"2018-19","Regular Season"
"ATL",21800357,"2018-12-05","WAS",12,77,0.583333333333333,2,2,1,12,5,3,6,0.256198347107438,0.355371900826446,0.154229104229104,0.235657325131009,0.122479338842975,0.315081583442328,2,0.075352089664412,8,0.00734132819222516,2,0.140372948185908,0.140372948185908,"2018-19","Regular Season"
"ATL",21800380,"2018-12-08","DEN",11,74,0.672727272727273,2,2,1,11,5,3,7,0.25,0.25,0.176823870573871,0.171175775978408,0.065542328042328,0.230799570174861,2,0.139753510031161,1,0,2,0.167938797661146,0.167938797661146,"2018-19","Regular Season"
"ATL",21800412,"2018-12-12","DAL",11,69,0.627272727272727,1,1,1,11,5,3,7,0.3,0.19,0.211316753422017,0.114509109311741,0.145431216931217,0.278746233833981,3,0.102179601606556,8,0.0187735810783399,3,0.126861130268976,0.126861130268976,"2018-19","Regular Season"
"ATL",21800420,"2018-12-14","BOS",13,84,0.538461538461538,3,3,1,13,5,3,6,0.229166666666667,0.229166666666667,0.148938792688793,0.163812645230063,0.130038981080648,0.333410844243543,3,0.114674556213018,3,0.139654437869822,2,0.21432426035503,0.21432426035503,"2018-19","Regular Season"
"ATL",21800436,"2018-12-16","BKN",13,78,0.5,1,1,1,13,5,2,6,0.361111111111111,0.270833333333333,0.242369039056346,0.174215638807357,0.3437422338464,0.343034947414373,3,0.0539561899139821,5,0.0419337156350144,2,0.105329735199865,0.105329735199865,"2018-19","Regular Season"
"ATL",21800452,"2018-12-18","WAS",11,76,0.690909090909091,0,0,1,11,5,3,7,0.23,0.23,NA,0.203846153846154,0.0963068783068783,0.254431174977984,1,0,2,0,2,0.16577910042551,0.16577910042551,"2018-19","Regular Season"
"ATL",21800472,"2018-12-21","NYK",10,65,0.722222222222222,1,1,1,10,5,2,6,0.185185185185185,0.185185185185185,0.135511661827451,0.13707280373947,0.0996840094062316,0.225788156542441,3,0.1458,5,0.00896666666666651,2,0.174616666666667,0.174616666666667,"2018-19","Regular Season"
"ATL",21800486,"2018-12-23","DET",11,64,0.581818181818182,2,2,1,11,5,3,6,0.24,0.24,0.145683874089447,0.149144335196967,0.0961851851851852,0.261590069976823,1,0,1,0,3,0.0607599467567477,0.0607599467567477,"2018-19","Regular Season"
"ATL",21800504,"2018-12-26","IND",11,67,0.609090909090909,2,2,1,11,5,4,6,0.32,0.32,0.215815131720705,0.219565131720705,0.132450617283951,0.304837901606355,2,0.169711382553237,6,0.0504515482355717,2,0.183704955729602,0.183704955729602,"2018-19","Regular Season"
"ATL",21800522,"2018-12-28","MIN",10,68,0.755555555555556,3,3,1,10,5,1,6,0.271604938271605,0.271604938271605,0.222610722610723,0.23039923039923,0.0577968841857731,0.246471482558762,2,0.114675874359546,1,0,2,0.176074849632435,0.176074849632435,"2018-19","Regular Season"
"ATL",21800529,"2018-12-29","CLE",12,75,0.568181818181818,0,0,1,12,5,3,6,0.371900826446281,0.471074380165289,0.291872546765979,NA,0.247697756788666,0.365650012762871,1,0,2,0,2,0.143662306777646,0.143662306777646,"2018-19","Regular Season"
"ATL",21800542,"2018-12-31","IND",12,78,0.590909090909091,2,2,1,12,5,3,6,0.446280991735537,0.446280991735537,0.324123915300386,0.32852613190356,0.125619834710744,0.335537734827796,1,0,5,0.00711509093433282,2,0.0929647369151742,0.0929647369151742,"2018-19","Regular Season"
"ATL",21800556,"2019-01-02","WAS",10,66,0.733333333333333,3,3,1,10,5,2,6,0.172839506172839,0.172839506172839,0.124579124579125,0.122895622895623,0.0498971193415638,0.219666553375972,1,0,6,0.00852520717840588,2,0.0724869344397964,0.0724869344397964,"2018-19","Regular Season"
"ATL",21800572,"2019-01-04","MIL",11,78,0.709090909090909,5,5,1,11,5,1,7,0.21,0.21,0.150677655677656,0.152765567765568,0.0433941798941799,0.211733228652753,1,0,1,0,2,0.131519274376417,0.131519274376417,"2018-19","Regular Season"
"ATL",21800587,"2019-01-06","MIA",12,65,0.492424242424242,0,0,1,12,5,2,6,0.355371900826446,0.355371900826446,0.321637822812246,NA,0.130413223140496,0.405781034396148,4,0.259045923816305,6,0.021132075471698,2,0.266144535421858,0.266144535421858,"2018-19","Regular Season"
"ATL",21800602,"2019-01-08","TOR",10,63,0.7,4,4,1,10,5,2,6,0.333333333333333,0.333333333333333,0.26299009632343,0.262922262922263,0.0856481481481482,0.299287050553604,1,0,1,0,2,0.0864039806347499,0.0864039806347499,"2018-19","Regular Season"
"ATL",21800609,"2019-01-09","BKN",10,63,0.7,2,2,1,10,5,2,6,0.333333333333333,0.209876543209877,0.264277389277389,0.143065268065268,0.114969135802469,0.252010900329586,1,0,1,0,2,0.0781521238530485,0.0781521238530485,"2018-19","Regular Season"
"ATL",21800621,"2019-01-11","PHI",10,63,0.7,3,3,1,10,5,1,5,0.333333333333333,0.333333333333333,0.257551090884424,0.264605764605764,0.0640432098765432,0.258876681843699,1,0,1,0,2,0.0859866203913284,0.0859866203913284,"2018-19","Regular Season"
"ATL",21800640,"2019-01-13","MIL",11,66,0.6,1,1,1,11,5,2,6,0.44,0.33,0.326994810744811,0.212483211233211,0.261783068783069,0.319706834543091,1,0,1,0,2,0.113704000828114,0.113704000828114,"2018-19","Regular Season"
"ATL",21800653,"2019-01-15","OKC",10,66,0.733333333333333,4,4,1,10,5,2,7,0.172839506172839,0.172839506172839,0.118770118770119,0.126410626410626,0.0277961493239271,0.197245549817608,1,0,1,0,2,0.136573228634039,0.136573228634039,"2018-19","Regular Season"
"ATL",21800683,"2019-01-19","BOS",10,64,0.711111111111111,2,2,1,10,5,4,6,0.320987654320988,0.320987654320988,0.248885373885374,0.256669256669257,0.111772486772487,0.271512948102124,2,0.174318418314256,5,0.0106659729448489,2,0.174318418314256,0.174318418314256,"2018-19","Regular Season"
"ATL",21800695,"2019-01-21","ORL",11,76,0.690909090909091,4,4,1,11,5,1,6,0.34,0.34,0.267197802197802,0.269638278388279,0.0659219576719577,0.314350849472587,1,0,5,0.000470196759259356,2,0.106385030864198,0.106385030864198,"2018-19","Regular Season"
"ATL",21800712,"2019-01-23","CHI",11,69,0.627272727272727,0,0,1,11,5,3,7,0.3,0.3,0.260846153846154,NA,0.11212962962963,0.325471513518464,3,0.219435626102293,5,0.0121743512219702,2,0.220589569160998,0.220589569160998,"2018-19","Regular Season"
"ATL",21800734,"2019-01-26","POR",11,68,0.618181818181818,2,2,1,11,5,3,6,0.31,0.31,0.218241758241758,0.21154304029304,0.129322751322751,0.334438589457642,3,0.227227207178337,1,0,2,0.259168202211184,0.259168202211184,"2018-19","Regular Season"
"ATL",21800748,"2019-01-28","LAC",10,69,0.766666666666667,2,2,1,10,5,2,6,0.259259259259259,0.259259259259259,0.196869488536155,0.217387550720884,0.0725308641975309,0.218262921823758,1,0,1,0,2,0.176244488432254,0.176244488432254,"2018-19","Regular Season"
"ATL",21800762,"2019-01-30","SAC",13,74,0.474358974358974,0,0,1,13,5,3,6,0.298611111111111,0.298611111111111,NA,0.207234842910594,0.163269099727433,0.35885797660758,3,0.286299565608338,10,0.0246070845100746,2,0.28826889223794,0.28826889223794,"2018-19","Regular Season"
"ATL",21800773,"2019-02-01","UTA",13,72,0.461538461538462,1,1,1,13,5,2,5,0.3125,0.3125,0.162928915053528,0.152846679607516,0.148522426647427,0.433028998018707,3,0.234130338525943,4,0.0612379073917536,2,0.245535294985844,0.245535294985844,"2018-19","Regular Season"
"ATL",21800784,"2019-02-02","PHX",11,65,0.590909090909091,1,1,1,11,5,2,6,0.34,0.23,0.23135989010989,0.150761150614092,0.0848703703703704,0.258675432021795,2,0.275697166174739,6,0.00699988709859517,2,0.275697166174739,0.275697166174739,"2018-19","Regular Season"
"ATL",21800791,"2019-02-04","WAS",11,69,0.627272727272727,4,4,1,11,5,1,6,0.3,0.19,0.203836996336996,0.119015567765568,0.100703703703704,0.250098366847843,2,0.251572071889326,6,0.0460566351576129,2,0.251572071889326,0.251572071889326,"2018-19","Regular Season"
"ATL",21800813,"2019-02-07","TOR",13,79,0.506410256410256,1,1,1,13,5,3,6,0.263888888888889,0.173611111111111,0.171731712398221,0.126584960805162,0.112499248436748,0.278281382386117,2,0.270469476045506,1,0,2,0.270469476045506,0.270469476045506,"2018-19","Regular Season"
"ATL",21800827,"2019-02-09","CHA",11,58,0.527272727272727,3,3,1,11,5,3,5,0.3,0.19,0.199926404434919,0.128268829124092,0.0807958553791887,0.294227607341908,2,0.367983992563117,7,0.147717353104559,2,0.367983992563117,0.367983992563117,"2018-19","Regular Season"
"ATL",21800837,"2019-02-10","ORL",11,63,0.572727272727273,4,4,1,11,5,1,5,0.25,0.25,0.157258403361345,0.16092032967033,0.0509920634920635,0.224110190329977,2,0.420683709869203,5,0.0613317479191439,2,0.420683709869203,0.420683709869203,"2018-19","Regular Season"
"ATL",21800848,"2019-02-12","LAL",10,64,0.711111111111111,4,4,1,10,5,2,6,0.320987654320988,0.320987654320988,0.25979575979576,0.262774262774263,0.076278659611993,0.298220951586675,2,0.22365511785468,1,0,2,0.22365511785468,0.22365511785468,"2018-19","Regular Season"
"ATL",21800865,"2019-02-14","NYK",11,65,0.590909090909091,1,1,1,11,5,2,5,0.45,0.45,0.339737484737485,0.336245421245421,0.210555555555555,0.331554887972556,2,0.222411774060634,7,0.0113056427012101,2,0.241437638248348,0.241437638248348,"2018-19","Regular Season"
"ATL",21800877,"2019-02-22","DET",10,61,0.677777777777778,4,4,1,10,5,3,6,0.234567901234568,0.234567901234568,0.167203167203167,0.164890664890665,0.0650720164609053,0.240714048762845,2,0.266536133855465,1,0,2,0.266536133855465,0.266536133855465,"2018-19","Regular Season"
"ATL",21800883,"2019-02-23","PHX",11,66,0.6,0,0,1,11,5,3,5,0.22,0.33,0.165520757020757,NA,0.112555555555556,0.304976813350552,2,0.00691841362395297,1,0,2,0.167517006802721,0.167517006802721,"2018-19","Regular Season"
