"team_abbr","game_id","game_date","opponent","nodes","edges","density","vertex_connectivity","edge_connectivity","components","max_component_size","biconnected_components","cohesive_blocks","max_cohesion_value","in_degree_centralization","out_degree_centralization","in_closeness_centralization","out_closeness_centralization","betweenness_centralization","eigenvector_centralization","walktrap_communities","walktrap_modularity","edge_betweenness_communities","edge_betweenness_modularity","louvain_communities","louvain_modularity","best_modularity","season","season_type"
"ATL",21700146,"2017-11-06","BOS",9,63,0.875,4,4,1,9,5,2,7,0.140625,0.140625,0.13125,0.121875,0.017936862244898,0.130722888506081,1,0,1,0,2,0.0574344369289189,0.0574344369289189,"2017-18","Regular Season"
"ATL",21700169,"2017-11-10","DET",10,66,0.733333333333333,1,1,1,10,5,2,6,0.172839506172839,0.296296296296296,0.137626262626262,0.24455077086656,0.133671369782481,0.230095303329948,1,0,4,0.0584408163265306,2,0.108077551020408,0.108077551020408,"2017-18","Regular Season"
"ATL",21700177,"2017-11-11","WAS",11,66,0.6,2,2,1,11,5,3,6,0.22,0.22,0.134713064713065,0.142066544566545,0.0977962962962963,0.266326602405633,2,0.155312582332794,1,0,2,0.155312582332794,0.155312582332794,"2017-18","Regular Season"
"ATL",21700195,"2017-11-13","NOP",10,72,0.8,5,5,1,10,5,1,6,0.222222222222222,0.222222222222222,0.191746525079858,0.193991193991194,0.0273001175778953,0.207124437760531,2,0.110663111111111,1,0,2,0.133799111111111,0.133799111111111,"2017-18","Regular Season"
"ATL",21700204,"2017-11-15","SAC",11,82,0.745454545454545,3,3,1,11,5,1,7,0.17,0.28,0.124010989010989,0.223114630467572,0.0399814814814815,0.227319333265443,2,0.16329720258169,1,0,2,0.16329720258169,0.16329720258169,"2017-18","Regular Season"
"ATL",21700250,"2017-11-20","SAS",11,65,0.590909090909091,1,1,1,11,5,3,6,0.34,0.34,0.242699041154924,0.231233211233211,0.0897962962962963,0.325898939775155,1,0,1,0,2,0.0537060546875,0.0537060546875,"2017-18","Regular Season"
"ATL",21700256,"2017-11-22","LAC",11,77,0.7,2,2,1,11,5,2,7,0.22,0.22,0.156116252168884,0.163415750915751,0.048194885361552,0.198472995655165,2,0.129403122130395,1,0,2,0.129403122130395,0.129403122130395,"2017-18","Regular Season"
"ATL",21700268,"2017-11-24","NYK",10,67,0.744444444444444,3,3,1,10,5,2,6,0.283950617283951,0.160493827160494,0.232859732859733,0.111499611499611,0.0578703703703704,0.219768757439998,1,0,1,0,2,0.114809540761837,0.114809540761837,"2017-18","Regular Season"
"ATL",21700280,"2017-11-25","TOR",13,96,0.615384615384615,4,4,1,13,5,2,7,0.236111111111111,0.236111111111111,0.149129359346078,0.146967909971006,0.0661556036556037,0.270542025556778,2,0.286191231552459,1,2.22044604925031e-16,2,0.286191231552459,0.286191231552459,"2017-18","Regular Season"
"ATL",21700313,"2017-11-30","CLE",11,69,0.627272727272727,1,1,1,11,5,3,6,0.3,0.3,0.20106684981685,0.215578449328449,0.148796296296296,0.332561012841047,2,0.153485590833687,1,2.22044604925031e-16,2,0.153485590833687,0.153485590833687,"2017-18","Regular Season"
"ATL",21700328,"2017-12-02","BKN",10,72,0.8,4,4,1,10,5,1,6,0.222222222222222,0.222222222222222,0.196969696969697,0.191678691678692,0.0271531452087008,0.15473562920176,2,0.166267675316799,2,0.043234702671646,2,0.18412652813687,0.18412652813687,"2017-18","Regular Season"
"ATL",21700342,"2017-12-04","BKN",12,88,0.666666666666667,1,1,1,12,5,4,7,0.363636363636364,0.264462809917355,0.284735525911997,0.207209457209457,0.122750885478158,0.283929475874088,4,0.104332304893003,1,0,3,0.151017562596416,0.151017562596416,"2017-18","Regular Season"
"ATL",21700355,"2017-12-06","ORL",10,67,0.744444444444444,3,3,1,10,5,2,6,0.283950617283951,0.283950617283951,0.228049728049728,0.238150738150738,0.0640432098765432,0.258506700664313,2,0.0141324811732065,1,0,2,0.13198160258951,0.13198160258951,"2017-18","Regular Season"
"ATL",21700378,"2017-12-09","ORL",10,65,0.722222222222222,4,4,1,10,5,1,6,0.185185185185185,0.185185185185185,0.135457135457135,0.134828134828135,0.0408950617283951,0.198565102633504,2,0.166137043052515,1,0,2,0.166137043052515,0.166137043052515,"2017-18","Regular Season"
"ATL",21700390,"2017-12-10","NYK",11,87,0.790909090909091,5,5,1,11,5,2,8,0.23,0.12,0.19514652014652,0.0902930402930402,0.0233333333333333,0.170496389940215,1,0,1,0,3,0.0966831977782186,0.0966831977782186,"2017-18","Regular Season"
"ATL",21700397,"2017-12-12","CLE",12,83,0.628787878787879,1,1,1,12,5,3,7,0.206611570247934,0.305785123966942,0.148987457555233,0.225309396485867,0.0862219598583235,0.252126624129901,3,0.180397649255781,1,0,2,0.181103814074649,0.181103814074649,"2017-18","Regular Season"
"ATL",21700413,"2017-12-14","DET",13,92,0.58974358974359,3,3,1,13,5,3,6,0.263888888888889,0.354166666666667,0.169764279980998,0.245049920553017,0.107613512576748,0.314649160917272,3,0.240108913845486,1,0,2,0.262447781032986,0.262447781032986,"2017-18","Regular Season"
"ATL",21700425,"2017-12-15","MEM",10,74,0.822222222222222,6,6,1,10,5,1,7,0.197530864197531,0.197530864197531,0.18013468013468,0.178451178451178,0.0148442092886537,0.0771868594378631,2,0.0838897789807839,4,0.0197036491556289,2,0.106180776005334,0.106180776005334,"2017-18","Regular Season"
"ATL",21700443,"2017-12-18","MIA",11,70,0.636363636363636,1,1,1,11,5,3,6,0.4,0.29,0.308003663003663,0.210015262515263,0.100518518518519,0.326432921403022,3,0.121102958579882,1,0,2,0.13171124260355,0.13171124260355,"2017-18","Regular Season"
"ATL",21700455,"2017-12-20","IND",11,73,0.663636363636364,4,4,1,11,5,3,5,0.37,0.26,0.289784798534799,0.18172619047619,0.102296296296296,0.306041232021996,2,0.219352761680804,1,0,2,0.219352761680804,0.219352761680804,"2017-18","Regular Season"
"ATL",21700477,"2017-12-22","OKC",10,70,0.777777777777778,1,1,1,10,5,3,7,0.246913580246914,0.246913580246914,0.218614718614719,0.199214365881033,0.131944444444444,0.164925594073521,2,0.0888580581912398,1,0,2,0.132694058331291,0.132694058331291,"2017-18","Regular Season"
"ATL",21700484,"2017-12-23","DAL",10,61,0.677777777777778,3,3,1,10,5,2,5,0.234567901234568,0.234567901234568,0.164076664076664,0.163595663595663,0.0853909465020576,0.230387065423204,2,0.224879290988582,2,0.0249723898102427,2,0.224879290988582,0.224879290988582,"2017-18","Regular Season"
"ATL",21700508,"2017-12-27","WAS",10,62,0.688888888888889,4,4,1,10,5,2,5,0.222222222222222,0.222222222222222,0.161764161764162,0.158785658785659,0.0830761316872428,0.199516573668242,2,0.295123456790123,1,0,2,0.295123456790123,0.295123456790123,"2017-18","Regular Season"
"ATL",21700522,"2017-12-29","TOR",10,63,0.7,4,4,1,10,5,2,5,0.333333333333333,0.333333333333333,0.267584267584268,0.26989676989677,0.0716490299823633,0.305547846660501,2,0.225745072904983,2,0.0366928376862682,2,0.225745072904983,0.225745072904983,"2017-18","Regular Season"
"ATL",21700533,"2017-12-30","POR",11,65,0.590909090909091,3,3,1,11,5,2,5,0.23,0.34,0.150373033828916,0.235314970117602,0.0645,0.304139081383887,2,0.296184098639456,3,0.111545138888889,2,0.296184098639456,0.296184098639456,"2017-18","Regular Season"
"ATL",21700551,"2018-01-02","PHX",10,63,0.7,4,4,1,10,5,1,6,0.209876543209877,0.209876543209877,0.151663151663152,0.155659155659156,0.037037037037037,0.178544488975195,2,0.280013227386441,1,0,2,0.280013227386441,0.280013227386441,"2017-18","Regular Season"
"ATL",21700576,"2018-01-05","POR",13,86,0.551282051282051,2,2,1,13,5,4,6,0.305555555555556,0.305555555555556,0.206930585897304,0.201496929470075,0.16639911014911,0.330890769140285,2,0.314543618230021,1,0,2,0.314543618230021,0.314543618230021,"2017-18","Regular Season"
"ATL",21700590,"2018-01-07","LAL",13,82,0.525641025641026,2,2,1,13,5,4,6,0.333333333333333,0.333333333333333,0.215389628073452,0.212787432224352,0.0740860990860991,0.388812906081379,2,0.244077606364485,1,0,2,0.244077606364485,0.244077606364485,"2017-18","Regular Season"
"ATL",21700598,"2018-01-08","LAC",12,78,0.590909090909091,3,3,1,12,5,2,5,0.446280991735537,0.347107438016529,0.325347047173673,0.232057003883629,0.144391971664699,0.367780502813807,2,0.248127044423341,6,0.0274429590668907,2,0.248127044423341,0.248127044423341,"2017-18","Regular Season"
"ATL",21700612,"2018-01-10","DEN",13,73,0.467948717948718,0,0,2,11,5,4,6,0.395833333333333,0.395833333333333,NA,NA,0.0677925084175084,0.450095225651083,2,0.00677958258133185,2,0.00677958258133193,3,0.163195890601138,0.163195890601138,"2017-18","Regular Season"
"ATL",21700621,"2018-01-12","BKN",11,76,0.690909090909091,3,3,1,11,5,1,6,0.34,0.23,0.262075253178194,0.161959706959707,0.0756851851851852,0.272905139113422,2,0.15139801313892,1,0,2,0.164697163916039,0.164697163916039,"2017-18","Regular Season"
"ATL",21700641,"2018-01-15","SAS",11,71,0.645454545454545,1,1,1,11,5,4,6,0.28,0.28,0.191803065355697,0.193388278388278,0.187685185185185,0.306575845767217,3,0.11436651724956,1,0,2,0.124754960106881,0.124754960106881,"2017-18","Regular Season"
"ATL",21700654,"2018-01-17","NOP",11,75,0.681818181818182,2,2,1,11,5,3,7,0.35,0.24,0.266765424118365,0.165937680740312,0.094037037037037,0.229450041584845,1,0,3,0.00198697524596475,2,0.125971604635692,0.125971604635692,"2017-18","Regular Season"
"ATL",21700675,"2018-01-20","CHI",13,92,0.58974358974359,2,2,1,13,5,2,6,0.263888888888889,0.263888888888889,0.184997486790292,0.177750391092109,0.113815713957759,0.305501987830181,2,0.127564634116305,1,0,3,0.179961576670142,0.179961576670142,"2017-18","Regular Season"
"ATL",21700688,"2018-01-22","UTA",13,92,0.58974358974359,4,4,1,13,5,3,6,0.263888888888889,0.354166666666667,0.164029917522565,0.242280230805772,0.133052248677249,0.319583206411434,2,0.130209440045824,1,0,3,0.20477915022958,0.20477915022958,"2017-18","Regular Season"
"ATL",21700705,"2018-01-24","TOR",13,85,0.544871794871795,4,4,1,13,5,1,6,0.222222222222222,0.222222222222222,0.131168724135056,0.133609247792685,0.068832671957672,0.258468562194702,2,0.170175811383856,9,0.0102364168845447,2,0.240458791031125,0.240458791031125,"2017-18","Regular Season"
"ATL",21700714,"2018-01-26","CHA",11,74,0.672727272727273,4,4,1,11,5,2,6,0.25,0.25,0.172586996336996,0.171126373626374,0.0739867724867725,0.250603299380748,1,0,1,0,2,0.0874026863577132,0.0874026863577132,"2017-18","Regular Season"
"ATL",21700726,"2018-01-27","WAS",12,82,0.621212121212121,2,2,1,12,5,2,6,0.31404958677686,0.31404958677686,0.217188539015164,0.211362992013147,0.106223033165182,0.28299018082881,2,0.16416927803693,1,0,3,0.209520358480744,0.209520358480744,"2017-18","Regular Season"
"ATL",21700739,"2018-01-29","MIN",11,74,0.672727272727273,2,2,1,11,5,1,6,0.36,0.36,0.264476046828988,0.280741758241758,0.133148148148148,0.312496337017011,1,0,1,0,2,0.0904666666666666,0.0904666666666666,"2017-18","Regular Season"
"ATL",21700755,"2018-01-31","CHA",13,82,0.525641025641026,1,1,1,13,5,3,7,0.243055555555556,0.243055555555556,0.177000743279768,0.173407368040595,0.07245670995671,0.312011963359011,5,0.0343672420899271,1,0,3,0.165303990261576,0.165303990261576,"2017-18","Regular Season"
"ATL",21700767,"2018-02-02","BOS",13,91,0.583333333333333,1,1,1,13,5,3,6,0.361111111111111,0.270833333333333,0.244589858360498,0.179730708361749,0.115279280904281,0.317581317043858,1,0,1,0,3,0.122263371021893,0.122263371021893,"2017-18","Regular Season"
"ATL",21700786,"2018-02-04","NYK",10,68,0.755555555555556,5,5,1,10,5,1,6,0.148148148148148,0.148148148148148,0.10981610981611,0.11020461020461,0.0252057613168724,0.16564432358392,2,0.159372106725023,1,0,2,0.159372106725023,0.159372106725023,"2017-18","Regular Season"
"ATL",21700799,"2018-02-06","MEM",12,85,0.643939393939394,3,3,1,12,5,2,6,0.289256198347107,0.190082644628099,0.200305422132048,0.119314019314019,0.064887839433294,0.257698280876994,2,0.0982965470277199,1,0,2,0.191075148213427,0.191075148213427,"2017-18","Regular Season"
"ATL",21700811,"2018-02-08","ORL",11,81,0.736363636363636,4,4,1,11,5,2,7,0.18,0.29,0.123685897435897,0.232344322344322,0.0436719576719577,0.225832706393087,1,0,1,0,2,0.068304872969596,0.068304872969596,"2017-18","Regular Season"
"ATL",21700819,"2018-02-09","CLE",11,77,0.7,3,3,1,11,5,2,6,0.22,0.22,0.15124649859944,0.15654304029304,0.0486851851851852,0.250524843430737,1,0,5,0.000252993759487286,2,0.117805489964581,0.117805489964581,"2017-18","Regular Season"
"ATL",21700834,"2018-02-11","DET",10,74,0.822222222222222,5,5,1,10,5,1,7,0.0740740740740741,0.197530864197531,0.054260554260554,0.176206509539843,0.016277189888301,0.136477497407086,2,0.161774841444991,1,0,2,0.161774841444991,0.161774841444991,"2017-18","Regular Season"
"ATL",21700848,"2018-02-13","MIL",11,80,0.727272727272727,4,4,1,11,5,2,6,0.19,0.3,0.136927655677656,0.249010989010989,0.0515238095238095,0.180695296192905,2,0.251655157050568,1,0,2,0.251655157050568,0.251655157050568,"2017-18","Regular Season"
"ATL",21700853,"2018-02-14","DET",10,69,0.766666666666667,4,4,1,10,5,1,6,0.259259259259259,0.259259259259259,0.223905723905724,0.21339154672488,0.0392232510288066,0.243081683573139,2,0.181137543252595,1,0,2,0.181137543252595,0.181137543252595,"2017-18","Regular Season"
"ATL",21700874,"2018-02-23","IND",11,72,0.654545454545455,0,0,1,11,5,4,7,0.27,0.27,0.230631868131868,NA,0.0998941798941799,0.285467402167561,3,0.0758629159724892,2,0,2,0.162752573796403,0.162752573796403,"2017-18","Regular Season"
"ATL",21700897,"2018-02-26","LAL",11,74,0.672727272727273,4,4,1,11,5,2,6,0.36,0.25,0.284217032967033,0.172408424908425,0.0773333333333333,0.287834058391837,2,0.211548459966295,4,0.0132130947685466,2,0.211548459966295,0.211548459966295,"2017-18","Regular Season"
"ATL",21700915,"2018-02-28","IND",11,69,0.627272727272727,3,3,1,11,5,3,5,0.19,0.19,0.130431929181929,0.129417534220166,0.0667469135802469,0.224690668231982,2,0.244291870152255,5,0.0302786555587475,2,0.244291870152255,0.244291870152255,"2017-18","Regular Season"
"ATL",21700928,"2018-03-02","GSW",11,68,0.618181818181818,2,2,1,11,5,3,6,0.31,0.31,0.206508564964447,0.204059380162321,0.0997962962962963,0.298471860615091,2,0.152007406783941,5,0.0354627837162977,2,0.152007406783941,0.152007406783941,"2017-18","Regular Season"
"ATL",21700943,"2018-03-04","PHX",10,74,0.822222222222222,6,6,1,10,5,1,6,0.197530864197531,0.197530864197531,0.178451178451178,0.178451178451178,0.0169936801881246,0.190156739310541,1,0,1,0,2,0.098850156087409,0.098850156087409,"2017-18","Regular Season"
"ATL",21700958,"2018-03-06","TOR",11,69,0.627272727272727,1,1,1,11,5,2,5,0.3,0.19,0.200059523809524,0.125376535229476,0.109001322751323,0.248426721022777,2,0.2290202150108,1,0,3,0.230268825931152,0.230268825931152,"2017-18","Regular Season"
"ATL",21700978,"2018-03-09","IND",12,66,0.5,1,1,1,12,5,2,5,0.247933884297521,0.148760330578512,0.15769090345262,0.116023103456258,0.128890200708383,0.346231995612517,3,0.333730477526177,6,0.111068749063874,2,0.342907912473959,0.342907912473959,"2017-18","Regular Season"
"ATL",21700993,"2018-03-11","CHI",11,72,0.654545454545455,2,2,1,11,5,3,6,0.27,0.38,0.177753986209869,0.29120115995116,0.140907407407407,0.277975386822834,2,0.217043473498781,1,0,2,0.220899772729347,0.220899772729347,"2017-18","Regular Season"
"ATL",21701007,"2018-03-13","OKC",10,70,0.777777777777778,5,5,1,10,5,2,6,0.246913580246914,0.246913580246914,0.205603038936372,0.214193214193214,0.0412992357436802,0.229935119727088,1,0,1,2.22044604925031e-16,3,0.0762110805670673,0.0762110805670673,"2017-18","Regular Season"
"ATL",21701021,"2018-03-15","CHA",10,69,0.766666666666667,3,3,1,10,5,1,6,0.259259259259259,0.259259259259259,0.202340869007536,0.22029822029822,0.0401234567901234,0.196942380975483,1,0,1,0,2,0.0841316118284048,0.0841316118284048,"2017-18","Regular Season"
"ATL",21701041,"2018-03-17","MIL",10,66,0.733333333333333,3,3,1,10,5,2,6,0.296296296296296,0.296296296296296,0.231910065243399,0.246956746956747,0.0715388007054674,0.264366495835219,1,0,1,0,2,0.0475086069224534,0.0475086069224534,"2017-18","Regular Season"
"ATL",21701062,"2018-03-20","UTA",10,58,0.644444444444444,3,3,1,10,5,2,5,0.271604938271605,0.271604938271605,0.195642320642321,0.205743330743331,0.102650179039068,0.290858228182475,2,0.259474790943322,1,0,2,0.259474790943322,0.259474790943322,"2017-18","Regular Season"
"ATL",21701077,"2018-03-22","SAC",10,65,0.722222222222222,4,4,1,10,5,2,6,0.185185185185185,0.308641975308642,0.134828134828135,0.258352758352758,0.0575029394473839,0.18003358200413,2,0.360788424025388,5,0.0541823157772149,2,0.360788424025388,0.360788424025388,"2017-18","Regular Season"
"ATL",21701087,"2018-03-23","GSW",10,64,0.711111111111111,2,2,1,10,5,3,6,0.197530864197531,0.197530864197531,0.132996632996633,0.13464775964776,0.0965975896531452,0.232001727606903,2,0.184180892752579,1,0,2,0.184180892752579,0.184180892752579,"2017-18","Regular Season"
"ATL",21701101,"2018-03-25","HOU",10,65,0.722222222222222,3,3,1,10,5,2,6,0.185185185185185,0.308641975308642,0.13001813001813,0.252044252044252,0.0548206937095826,0.22954664026403,2,0.20695575016396,1,2.22044604925031e-16,2,0.20695575016396,0.20695575016396,"2017-18","Regular Season"
"ATL",21701120,"2018-03-28","MIN",10,67,0.744444444444444,4,4,1,10,5,1,5,0.283950617283951,0.283950617283951,0.226619059952393,0.238150738150738,0.0614711934156379,0.255155004631171,1,0,1,0,2,0.155229367574191,0.155229367574191,"2017-18","Regular Season"
"ATL",21701130,"2018-03-30","PHI",9,62,0.861111111111111,6,6,1,9,5,1,6,0.15625,0.15625,0.146875,0.146875,0.0126913265306123,0.150136431632679,1,0,1,0,2,0.116582796598924,0.116582796598924,"2017-18","Regular Season"
"ATL",21701147,"2018-04-01","ORL",10,70,0.777777777777778,3,3,1,10,5,2,6,0.246913580246914,0.246913580246914,0.201847535180868,0.21019721019721,0.0598177542621987,0.215411903554509,2,0.181365513476389,1,0,2,0.195740034692566,0.195740034692566,"2017-18","Regular Season"
"ATL",21701158,"2018-04-03","MIA",8,51,0.910714285714286,5,5,1,8,5,2,6,0.102040816326531,0.102040816326531,0.0975056689342404,0.0929705215419502,0.0115646258503401,0.093033222579393,1,0,1,0,1,0,0,"2017-18","Regular Season"
"ATL",21701172,"2018-04-04","MIA",13,83,0.532051282051282,3,3,1,13,5,4,6,0.416666666666667,0.416666666666667,0.282722226317428,0.282995069372778,0.160045667716122,0.363812813866903,3,0.135917093453148,8,0.00124632125763241,3,0.191435992501126,0.191435992501126,"2017-18","Regular Season"
"ATL",21701184,"2018-04-06","WAS",10,67,0.744444444444444,2,2,1,10,5,3,7,0.283950617283951,0.283950617283951,0.224787558120891,0.227240352240352,0.0871913580246914,0.233731059690405,2,0.155538997029673,1,0,3,0.157590666435301,0.157590666435301,"2017-18","Regular Season"
"ATL",21701202,"2018-04-08","BOS",10,60,0.666666666666667,1,1,1,10,5,2,7,0.246913580246914,0.246913580246914,0.166987333654,0.173516298516298,0.173611111111111,0.228045260895038,1,0,1,0,2,0.0473356009070295,0.0473356009070295,"2017-18","Regular Season"
"ATL",21701214,"2018-04-10","PHI",10,63,0.7,2,2,1,10,5,3,7,0.333333333333333,0.333333333333333,0.262774262774263,0.264277389277389,0.128086419753086,0.285570224316158,2,0.0164273116654069,2,0.112713529856387,2,0.112693373645755,0.112713529856387,"2017-18","Regular Season"
"BKN",21700004,"2017-10-18","IND",10,64,0.711111111111111,3,3,1,10,5,2,6,0.197530864197531,0.320987654320988,0.134439634439634,0.262774262774263,0.054783950617284,0.253490836030652,1,0,1,0,2,0.118077520434423,0.118077520434423,"2017-18","Regular Season"
"BKN",21700022,"2017-10-20","ORL",11,74,0.672727272727273,3,3,1,11,5,2,6,0.36,0.25,0.273976513682396,0.177165750915751,0.0997407407407407,0.279006662027583,2,0.266577777777778,1,0,2,0.266577777777778,0.266577777777778,"2017-18","Regular Season"
"BKN",21700038,"2017-10-22","ATL",11,75,0.681818181818182,3,3,1,11,5,1,6,0.13,0.35,0.0840109890109891,0.269401260504202,0.046462962962963,0.216814053800358,2,0.0920515430476169,1,0,3,0.160965761009385,0.160965761009385,"2017-18","Regular Season"
"BKN",21700050,"2017-10-24","ORL",11,80,0.727272727272727,5,5,1,11,5,2,7,0.3,0.19,0.24543956043956,0.140677655677656,0.0322738095238095,0.240961814864173,2,0.157251602564103,7,0.0322156476002631,2,0.174551076594346,0.174551076594346,"2017-18","Regular Season"
"BKN",21700058,"2017-10-25","CLE",11,69,0.627272727272727,2,2,1,11,5,3,6,0.41,0.41,0.303432090785032,0.303952542555484,0.143277777777778,0.348023539128802,1,0,1,0,3,0.104940546967895,0.104940546967895,"2017-18","Regular Season"
"BKN",21700073,"2017-10-27","NYK",13,87,0.557692307692308,2,2,1,13,5,3,6,0.479166666666667,0.298611111111111,0.341924920553016,0.177154091966399,0.162583423520924,0.354038889669177,2,0.178832801651342,1,0,3,0.214539547757553,0.214539547757553,"2017-18","Regular Season"
"BKN",21700087,"2017-10-29","DEN",13,77,0.493589743589744,2,2,1,13,5,4,6,0.277777777777778,0.1875,0.214154736089396,0.164624110166915,0.189551767676768,0.415847351615642,5,0.128047367094986,5,0.0781557067271351,3,0.196719576719577,0.196719576719577,"2017-18","Regular Season"
"BKN",21700102,"2017-10-31","PHX",10,67,0.744444444444444,4,4,1,10,5,1,6,0.283950617283951,0.283950617283951,0.238816738816739,0.235838235838236,0.050705467372134,0.265232860250373,2,0.241419132433209,4,0.0326228095374891,2,0.241419132433209,0.241419132433209,"2017-18","Regular Season"
"BKN",21700130,"2017-11-03","LAL",11,68,0.618181818181818,1,1,1,11,5,2,6,0.42,0.31,0.333075965428907,0.259999551102492,0.117543209876543,0.290376240541973,2,0.024474505723205,6,0.00994797086368371,3,0.0935067637877211,0.0935067637877211,"2017-18","Regular Season"
"BKN",21700147,"2017-11-06","PHX",11,82,0.745454545454545,4,4,1,11,5,2,7,0.28,0.17,0.226927655677656,0.119253663003663,0.0381772486772487,0.227897844420279,1,0,1,0,2,0.0637970615243343,0.0637970615243343,"2017-18","Regular Season"
"BKN",21700155,"2017-11-07","DEN",12,96,0.727272727272727,4,4,1,12,5,2,8,0.198347107438017,0.198347107438017,0.147752247752248,0.144139194139194,0.0225974025974026,0.220778990221861,2,0.226701021923312,1,0,2,0.226701021923312,0.226701021923312,"2017-18","Regular Season"
"BKN",21700176,"2017-11-10","POR",10,64,0.711111111111111,1,1,1,10,5,2,7,0.197530864197531,0.320987654320988,0.135241301907968,0.26974876974877,0.147119341563786,0.223627366437311,1,0,1,0,2,0.15997256515775,0.15997256515775,"2017-18","Regular Season"
"BKN",21700187,"2017-11-11","UTA",10,66,0.733333333333333,4,4,1,10,5,2,6,0.172839506172839,0.172839506172839,0.128723128723129,0.121748621748622,0.0146604938271605,0.209201058922947,1,0,1,0,2,0.137348876731116,0.137348876731116,"2017-18","Regular Season"
"BKN",21700201,"2017-11-14","BOS",11,67,0.609090909090909,2,2,1,11,5,3,6,0.32,0.32,0.213137973137973,0.215815131720705,0.0878201058201058,0.302916612334741,2,0.0222288851438673,1,0,2,0.11054476277127,0.11054476277127,"2017-18","Regular Season"
"BKN",21700219,"2017-11-17","UTA",11,73,0.663636363636364,1,1,1,11,5,2,6,0.26,0.26,0.189395604395605,0.194194139194139,0.197666666666667,0.294236398274633,1,0,1,0,2,0.0568735039961053,0.0568735039961053,"2017-18","Regular Season"
"BKN",21700236,"2017-11-19","GSW",11,77,0.7,4,4,1,11,5,2,6,0.33,0.22,0.259785875888817,0.161126373626374,0.0587777777777778,0.267894827444561,1,0,1,0,2,0.0929561619973871,0.0929561619973871,"2017-18","Regular Season"
"BKN",21700254,"2017-11-22","CLE",10,75,0.833333333333333,5,5,1,10,5,2,7,0.185185185185185,0.185185185185185,0.162177328843996,0.162565829232496,0.0214212228101117,0.170297675191042,2,0.125629519628099,1,0,2,0.150596429493802,0.150596429493802,"2017-18","Regular Season"
"BKN",21700267,"2017-11-24","POR",10,66,0.733333333333333,4,4,1,10,5,2,6,0.296296296296296,0.296296296296296,0.251230251230251,0.245939245939246,0.0603321575543798,0.281255596956868,2,0.308544721891928,1,0,2,0.308544721891928,0.308544721891928,"2017-18","Regular Season"
