"team_abbr","game_id","game_date","opponent","nodes","edges","density","vertex_connectivity","edge_connectivity","components","max_component_size","biconnected_components","cohesive_blocks","max_cohesion_value","in_degree_centralization","out_degree_centralization","in_closeness_centralization","out_closeness_centralization","betweenness_centralization","eigenvector_centralization","walktrap_communities","walktrap_modularity","edge_betweenness_communities","edge_betweenness_modularity","louvain_communities","louvain_modularity","best_modularity","season","season_type"
"ATL",21900165,"2019-11-14","PHX",11,74,0.672727272727273,2,2,1,11,5,2,7,0.25,0.36,0.171981636784268,0.283317173023055,0.0989497354497355,0.280269306405465,1,0,1,0,3,0.0960364421902883,0.0960364421902883,"2019-20","Regular Season"
"ATL",21900182,"2019-11-16","LAC",12,81,0.613636363636364,2,2,1,12,5,4,6,0.322314049586777,0.322314049586777,0.216698007874479,0.21871333001364,0.0846280991735537,0.302840363923626,2,0.0800704956054688,1,0,3,0.0800857543945312,0.0800857543945312,"2019-20","Regular Season"
"ATL",21900188,"2019-11-17","LAL",12,70,0.53030303030303,0,0,1,12,5,4,6,0.214876033057851,0.413223140495868,0.159226149344726,NA,0.184887839433294,0.353116384906769,1,0,1,0,2,0.145370793747566,0.145370793747566,"2019-20","Regular Season"
"ATL",21900204,"2019-11-20","MIL",11,78,0.709090909090909,4,4,1,11,5,1,6,0.21,0.1,0.143653846153846,0.0656776556776558,0.0370793650793651,0.175467287855067,2,0.171010701545779,1,0,2,0.171010701545779,0.171010701545779,"2019-20","Regular Season"
"ATL",21900215,"2019-11-22","DET",12,87,0.659090909090909,4,4,1,12,5,2,7,0.173553719008264,0.173553719008264,0.109538500714971,0.115284715284715,0.0481936245572609,0.20482183200098,2,0.152968272863723,1,0,2,0.154029294549971,0.154029294549971,"2019-20","Regular Season"
"ATL",21900228,"2019-11-23","TOR",10,66,0.733333333333333,4,4,1,10,5,2,6,0.296296296296296,0.296296296296296,0.244644244644245,0.244255744255744,0.0595605526161082,0.271644589137557,2,0.126852168810211,1,0,2,0.126852168810211,0.126852168810211,"2019-20","Regular Season"
"ATL",21900243,"2019-11-25","MIN",11,65,0.590909090909091,2,2,1,11,5,3,6,0.45,0.34,0.337336691086691,0.222152576955209,0.176527777777778,0.288050688629039,1,0,7,0.0173676431066916,2,0.137463047567858,0.137463047567858,"2019-20","Regular Season"
"ATL",21900261,"2019-11-27","MIL",10,65,0.722222222222222,4,4,1,10,5,3,7,0.185185185185185,0.308641975308642,0.136123136123136,0.245137578470912,0.0483539094650206,0.24004052946013,1,0,1,0,2,0.0963956890110308,0.0963956890110308,"2019-20","Regular Season"
"ATL",21900272,"2019-11-29","IND",11,70,0.636363636363636,3,3,1,11,5,2,6,0.29,0.29,0.19779304029304,0.195793201896143,0.100505291005291,0.30878787855547,1,0,8,0.0208537748234546,2,0.12407235942013,0.12407235942013,"2019-20","Regular Season"
"ATL",21900282,"2019-11-30","HOU",12,78,0.590909090909091,4,4,1,12,5,3,6,0.347107438016529,0.347107438016529,0.236490960020372,0.236490960020372,0.144132231404959,0.339904669425008,2,0.26635665734544,4,0.00806443166703319,2,0.26635665734544,0.26635665734544,"2019-20","Regular Season"
"ATL",21900295,"2019-12-02","GSW",12,85,0.643939393939394,2,2,1,12,5,2,6,0.388429752066116,0.289256198347107,0.291691641691642,0.195154845154845,0.115537190082645,0.307025325021403,3,0.12527557319224,1,0,2,0.137440161249685,0.137440161249685,"2019-20","Regular Season"
"ATL",21900309,"2019-12-04","BKN",12,68,0.515151515151515,1,1,1,12,5,4,5,0.231404958677686,0.231404958677686,0.156277610862857,0.170356041124773,0.106198347107438,0.331533542914254,3,0.164497375488281,3,0.0384674072265625,3,0.164497375488281,0.164497375488281,"2019-20","Regular Season"
"ATL",21900336,"2019-12-08","CHA",11,81,0.736363636363636,4,4,1,11,5,1,6,0.29,0.29,0.233978937728938,0.239395604395605,0.0506269841269841,0.267863287575744,2,0.046882906054984,3,0.0527281160398043,3,0.0916469893742621,0.0916469893742621,"2019-20","Regular Season"
"ATL",21900354,"2019-12-10","MIA",11,82,0.745454545454545,2,2,1,11,5,2,7,0.28,0.28,0.216746031746032,0.234432234432235,0.0903253968253968,0.247964819684566,1,0,1,2.22044604925031e-16,2,0.0526551830562093,0.0526551830562093,"2019-20","Regular Season"
"ATL",21900361,"2019-12-11","CHI",13,90,0.576923076923077,3,3,1,13,5,3,5,0.368055555555556,0.458333333333333,0.244309009488963,0.335861815486428,0.139716610549944,0.388035884828901,3,0.152873894655902,4,0.0413729762057328,2,0.187187620146098,0.187187620146098,"2019-20","Regular Season"
"ATL",21900373,"2019-12-13","IND",9,54,0.75,3,3,1,9,5,3,6,0.28125,0.28125,0.233806818181818,0.214423076923077,0.075,0.242889684117764,1,0,1,0,2,0.0229571012078301,0.0229571012078301,"2019-20","Regular Season"
"ATL",21900390,"2019-12-15","LAL",10,67,0.744444444444444,2,2,1,10,5,2,7,0.283950617283951,0.160493827160494,0.227240352240352,0.114626114626115,0.0560699588477366,0.225635701626252,1,0,1,0,2,0.0712174940898345,0.0712174940898345,"2019-20","Regular Season"
"ATL",21900403,"2019-12-17","NYK",11,66,0.6,2,2,1,11,5,3,6,0.44,0.22,0.324888134741076,0.137130647130647,0.136694444444444,0.333792121727785,1,0,1,0,2,0.0514678459161383,0.0514678459161383,"2019-20","Regular Season"
"ATL",21900416,"2019-12-19","UTA",10,69,0.766666666666667,4,4,1,10,5,1,6,0.259259259259259,0.259259259259259,0.208834375501042,0.225589225589225,0.0482436801881246,0.240381975570689,1,0,3,0.00970847346849862,2,0.0813646328345202,0.0813646328345202,"2019-20","Regular Season"
"ATL",21900431,"2019-12-21","BKN",10,55,0.611111111111111,2,2,1,10,5,3,5,0.432098765432099,0.308641975308642,0.319832944832945,0.203430828430828,0.179783950617284,0.331802321799343,1,0,1,0,2,0.010206884587026,0.010206884587026,"2019-20","Regular Season"
"ATL",21900444,"2019-12-23","CLE",11,69,0.627272727272727,2,2,1,11,5,3,6,0.41,0.41,0.30296398046398,0.302317927170868,0.173222222222222,0.358517883451737,1,0,1,0,3,0.106377747545444,0.106377747545444,"2019-20","Regular Season"
"ATL",21900469,"2019-12-27","MIL",13,95,0.608974358974359,4,4,1,13,5,2,7,0.333333333333333,0.333333333333333,0.228353256507281,0.224799642079054,0.0872046356421357,0.329766738830373,2,0.13927464476915,1,0,3,0.200016101115002,0.200016101115002,"2019-20","Regular Season"
"ATL",21900477,"2019-12-28","CHI",12,86,0.651515151515151,3,3,1,12,5,3,7,0.28099173553719,0.181818181818182,0.193459172406541,0.11234338417001,0.0491263282172373,0.267600359609616,1,0,7,0.0238605619146722,3,0.151555671175858,0.151555671175858,"2019-20","Regular Season"
"ATL",21900491,"2019-12-30","ORL",11,74,0.672727272727273,3,3,1,11,5,3,6,0.25,0.36,0.169126535229477,0.280467032967033,0.0829497354497354,0.281662390815278,1,0,1,0,2,0.107378260461625,0.107378260461625,"2019-20","Regular Season"
"ATL",21900517,"2020-01-03","BOS",11,65,0.590909090909091,2,2,1,11,5,3,5,0.23,0.23,0.142311307113939,0.141879892982834,0.050537037037037,0.286976172880815,1,0,3,0.0857806342653406,2,0.0940842559579659,0.0940842559579659,"2019-20","Regular Season"
"ATL",21900526,"2020-01-04","IND",10,61,0.677777777777778,3,3,1,10,5,3,6,0.234567901234568,0.358024691358025,0.161764161764162,0.278314278314278,0.0931069958847736,0.266098643057653,1,0,1,0,2,0.138364087432657,0.138364087432657,"2019-20","Regular Season"
"ATL",21900543,"2020-01-06","DEN",12,72,0.545454545454545,1,1,1,12,5,3,6,0.297520661157025,0.297520661157025,0.190318326949343,0.189238449888605,0.0969539551357733,0.362186984190588,3,0.0716739331483684,1,0,2,0.0805258290395033,0.0805258290395033,"2019-20","Regular Season"
"ATL",21900558,"2020-01-08","HOU",12,61,0.462121212121212,1,1,1,12,5,4,5,0.487603305785124,0.388429752066116,0.309314927496746,0.230880876079667,0.282644628099174,0.441760406313991,1,0,1,0,2,0.0959072978303747,0.0959072978303747,"2019-20","Regular Season"
"ATL",21900567,"2020-01-10","WAS",10,62,0.688888888888889,3,3,1,10,5,2,6,0.345679012345679,0.345679012345679,0.26989676989677,0.27960927960928,0.104681069958848,0.309643852302279,2,0.203883582303936,6,0.0646186440677965,2,0.203883582303936,0.203883582303936,"2019-20","Regular Season"
"ATL",21900586,"2020-01-12","BKN",12,79,0.598484848484849,4,4,1,12,5,1,6,0.239669421487603,0.338842975206612,0.151568864571961,0.228443950270576,0.0694451003541913,0.306618768382707,2,0.20387811634349,1,0,2,0.215173899661434,0.215173899661434,"2019-20","Regular Season"
"ATL",21900598,"2020-01-14","PHX",10,63,0.7,4,4,1,10,5,2,6,0.333333333333333,0.333333333333333,0.259660092993426,0.26989676989677,0.0936213991769547,0.306905966881586,1,0,1,0,2,0.0758943644397469,0.0758943644397469,"2019-20","Regular Season"
"ATL",21900624,"2020-01-17","SAS",10,60,0.666666666666667,2,2,1,10,5,2,6,0.37037037037037,0.246913580246914,0.266670058336725,0.176009176009176,0.123199588477366,0.29587703787543,2,0.225043382086535,1,0,2,0.225043382086535,0.225043382086535,"2019-20","Regular Season"
"ATL",21900629,"2020-01-18","DET",12,74,0.560606060606061,2,2,1,12,5,3,6,0.380165289256198,0.479338842975207,0.254252610134963,0.344760966587592,0.180495867768595,0.405698286910881,2,0.261099706154651,3,0.249634370513491,2,0.261099706154651,0.261099706154651,"2019-20","Regular Season"
"ATL",21900640,"2020-01-20","TOR",11,73,0.663636363636364,3,3,1,11,5,3,6,0.26,0.26,0.178765262515263,0.183503824606766,0.0700740740740741,0.288864433031452,2,0.163507752624556,5,0.0828993516845574,2,0.163507752624556,0.163507752624556,"2019-20","Regular Season"
"ATL",21900656,"2020-01-22","LAC",11,69,0.627272727272727,0,0,1,11,5,4,7,0.41,0.3,NA,0.243576417004048,0.18689417989418,0.29795444248549,1,0,2,0,2,0.0456181383228673,0.0456181383228673,"2019-20","Regular Season"
"ATL",21900677,"2020-01-24","OKC",13,89,0.57051282051282,2,2,1,13,5,3,6,0.375,0.284722222222222,0.245422584238374,0.178120779146321,0.131113215488215,0.298670622553182,2,0.142307438016529,7,0.0411504132231404,3,0.168621487603306,0.168621487603306,"2019-20","Regular Season"
"ATL",21900687,"2020-01-26","WAS",12,64,0.484848484848485,1,1,1,12,5,3,6,0.363636363636364,0.264462809917355,0.255946798299739,0.187468259294885,0.319669421487603,0.419005667953984,5,0.0440017046665246,1,0,2,0.108598731334721,0.108598731334721,"2019-20","Regular Season"
"ATL",21900703,"2020-01-28","TOR",11,69,0.627272727272727,1,1,1,11,5,2,7,0.3,0.19,0.210170491273433,0.117782918835551,0.121640211640212,0.283346678451527,2,0.00564901908089231,6,0.0305186777747918,2,0.0796775060467616,0.0796775060467616,"2019-20","Regular Season"
"ATL",21900716,"2020-01-30","PHI",9,58,0.805555555555556,4,4,1,9,5,2,6,0.21875,0.21875,0.191477272727273,0.191477272727273,0.0246651785714286,0.162716751396465,1,0,5,0.0211483931947071,2,0.104048519218652,0.104048519218652,"2019-20","Regular Season"
"ATL",21900733,"2020-02-01","DAL",10,60,0.666666666666667,1,1,1,10,5,3,6,0.246913580246914,0.246913580246914,0.189541939541939,0.171684796684797,0.110082304526749,0.272925554427805,2,0.127304882737409,4,0.0117800845828528,2,0.127304882737409,0.127304882737409,"2019-20","Regular Season"
"ATL",21900745,"2020-02-03","BOS",9,58,0.805555555555556,4,4,1,9,5,2,6,0.21875,0.21875,0.185227272727273,0.182954545454546,0.03671875,0.191383499763238,1,0,1,0,2,0.0548771492730581,0.0548771492730581,"2019-20","Regular Season"
"ATL",21900759,"2020-02-05","MIN",10,54,0.6,2,2,1,10,5,2,6,0.320987654320988,0.444444444444444,0.216081304316598,0.337662337662338,0.179912551440329,0.356515077648559,2,0.175959825499025,3,0.0180111938728275,2,0.189699673161357,0.189699673161357,"2019-20","Regular Season"
"ATL",21900771,"2020-02-07","BOS",8,49,0.875,3,3,1,8,5,1,6,0.142857142857143,0.142857142857143,0.120593692022263,0.133786848072562,0.027891156462585,0.129737355944915,1,0,1,0,2,0.0220135275754422,0.0220135275754422,"2019-20","Regular Season"
"ATL",21900787,"2020-02-09","NYK",11,58,0.527272727272727,1,1,1,11,5,3,5,0.41,0.41,0.258221916971917,0.272903043808617,0.209907407407407,0.40919297215847,3,0.0423184769775679,1,0,2,0.0926326108955979,0.0926326108955979,"2019-20","Regular Season"
"ATL",21900795,"2020-02-10","ORL",10,59,0.655555555555556,2,2,1,10,5,2,5,0.259259259259259,0.135802469135802,0.184278684278684,0.0835656718009658,0.0957647462277092,0.23519350886714,2,0,3,0.0836639404296875,2,0.134757995605469,0.134757995605469,"2019-20","Regular Season"
"ATL",21900807,"2020-02-12","CLE",12,64,0.484848484848485,1,1,1,12,5,3,5,0.363636363636364,0.462809917355372,0.225999506393907,0.303964508144075,0.149421487603306,0.427442836612295,2,0.242872,1,0,2,0.242872,0.242872,"2019-20","Regular Season"
"ATL",21900821,"2020-02-20","MIA",10,52,0.577777777777778,2,2,1,10,5,3,6,0.469135802469136,0.222222222222222,0.337418300653595,0.138090304756971,0.170781893004115,0.327069400000883,2,0.1212348883273,3,0.00122942421965699,2,0.152576668260365,0.152576668260365,"2019-20","Regular Season"
"ATL",21900837,"2020-02-22","DAL",10,65,0.722222222222222,3,3,1,10,5,2,6,0.185185185185185,0.308641975308642,0.132335257335257,0.252673252673253,0.0436775158997381,0.214403666475556,1,0,1,0,3,0.0995665530446493,0.0995665530446493,"2019-20","Regular Season"
"ATL",21900850,"2020-02-24","PHI",10,53,0.588888888888889,1,1,1,10,5,3,6,0.45679012345679,0.333333333333333,0.339390094292055,0.228346816582111,0.174382716049383,0.314697768316786,1,0,5,0.0277333557781331,2,0.102853295177174,0.102853295177174,"2019-20","Regular Season"
"ATL",21900867,"2020-02-26","ORL",11,65,0.590909090909091,2,2,1,11,5,3,6,0.45,0.34,0.331653043808617,0.22763080873375,0.111444444444444,0.32930393282557,2,0.0900631894221638,1,0,3,0.111595076338666,0.111595076338666,"2019-20","Regular Season"
"ATL",21900878,"2020-02-28","BKN",10,66,0.733333333333333,3,3,1,10,5,1,6,0.172839506172839,0.296296296296296,0.123284123284123,0.242011075344409,0.0380658436213992,0.201765780773865,1,0,1,0,2,0.146817523305619,0.146817523305619,"2019-20","Regular Season"
"ATL",21900888,"2020-02-29","POR",11,72,0.654545454545455,1,1,1,11,5,2,6,0.38,0.27,0.294253663003663,0.201471934927817,0.0918716931216931,0.246241539927258,1,0,6,0.00424744897959184,2,0.0482079081632654,0.0482079081632654,"2019-20","Regular Season"
"ATL",21900905,"2020-03-02","MEM",10,65,0.722222222222222,4,4,1,10,5,1,5,0.0617283950617284,0.308641975308642,0.0407925407925406,0.248399748399748,0.043724279835391,0.203250343834437,2,0.243483555169753,1,0,2,0.243483555169753,0.243483555169753,"2019-20","Regular Season"
"ATL",21900930,"2020-03-06","WAS",10,65,0.722222222222222,4,4,1,10,5,2,6,0.308641975308642,0.308641975308642,0.242159075492409,0.251378251378251,0.0560699588477366,0.244437033262127,3,0.123657112028523,4,0.015387502345656,2,0.171045224244699,0.171045224244699,"2019-20","Regular Season"
"ATL",21900943,"2020-03-07","MEM",12,77,0.583333333333333,3,3,1,12,5,3,7,0.355371900826446,0.256198347107438,0.235153906980533,0.155155628685041,0.119504132231405,0.297820979707747,1,0,5,0.0121026714433309,2,0.153866280239907,0.153866280239907,"2019-20","Regular Season"
"ATL",21900957,"2020-03-09","CHA",10,63,0.7,3,3,1,10,5,2,6,0.333333333333333,0.209876543209877,0.26974876974877,0.148536648536648,0.088477366255144,0.254509020580489,2,0.155047973238505,1,0,2,0.155047973238505,0.155047973238505,"2019-20","Regular Season"
"ATL",21900969,"2020-03-11","NYK",10,59,0.655555555555556,3,3,1,10,5,3,6,0.382716049382716,0.259259259259259,0.286318619651953,0.177304177304177,0.0787037037037037,0.286750394836114,2,0.304413351473072,1,0,2,0.304413351473072,0.304413351473072,"2019-20","Regular Season"
"BKN",21900006,"2019-10-23","MIN",10,46,0.511111111111111,0,0,1,10,5,3,5,0.172839506172839,0.419753086419753,NA,0.353568927643002,0.137786596119929,0.381286875856707,2,0.27381091211995,6,0.101224489795918,2,0.27381091211995,0.27381091211995,"2019-20","Regular Season"
"BKN",21900019,"2019-10-25","NYK",10,68,0.755555555555556,4,4,1,10,5,1,6,0.271604938271605,0.148148148148148,0.216518049851383,0.111499611499611,0.0291005291005291,0.211108304574633,1,0,4,0.0015266951454031,2,0.121746597965385,0.121746597965385,"2019-20","Regular Season"
"BKN",21900037,"2019-10-27","MEM",10,67,0.744444444444444,3,3,1,10,5,2,6,0.283950617283951,0.283950617283951,0.21658588325255,0.237133237133237,0.0681584362139918,0.24777160953896,1,0,1,0,3,0.0747712818419889,0.0747712818419889,"2019-20","Regular Season"
"BKN",21900059,"2019-10-30","IND",12,63,0.477272727272727,0,0,1,12,5,5,6,0.371900826446281,0.371900826446281,NA,0.321269226641127,0.151735537190083,0.423453167803657,4,0.124578623835019,1,0,3,0.147126379800383,0.147126379800383,"2019-20","Regular Season"
"BKN",21900069,"2019-11-01","HOU",10,64,0.711111111111111,3,3,1,10,5,2,6,0.197530864197531,0.320987654320988,0.143245643245643,0.245618578951912,0.0627572016460905,0.251966322441435,1,0,1,0,3,0.0668121301775148,0.0668121301775148,"2019-20","Regular Season"
"BKN",21900078,"2019-11-02","DET",9,55,0.763888888888889,2,2,1,9,5,2,6,0.265625,0.265625,0.211972402597403,0.218291083916084,0.0953125,0.224903046724124,1,0,1,0,2,0.135813020214031,0.135813020214031,"2019-20","Regular Season"
"BKN",21900092,"2019-11-04","NOP",9,59,0.819444444444444,3,3,1,9,5,2,6,0.203125,0.203125,0.172836538461538,0.16875,0.0496651785714286,0.172879169998017,1,0,4,0.0146279804653835,2,0.0788911232404482,0.0788911232404482,"2019-20","Regular Season"
"BKN",21900125,"2019-11-08","POR",10,58,0.644444444444444,2,2,1,10,5,3,6,0.395061728395062,0.395061728395062,0.290263748597082,0.298195631528965,0.143775720164609,0.327460661923164,1,0,1,0,2,0.0911589597487034,0.0911589597487034,"2019-20","Regular Season"
"BKN",21900137,"2019-11-10","PHX",13,77,0.493589743589744,2,2,1,13,5,4,5,0.1875,0.368055555555556,0.12683742414401,0.244800560708068,0.203373015873016,0.401468907543072,2,0.280197704081633,9,0.0103571428571429,3,0.294419642857143,0.294419642857143,"2019-20","Regular Season"
"BKN",21900152,"2019-11-12","UTA",10,55,0.611111111111111,1,1,1,10,5,2,5,0.432098765432099,0.308641975308642,0.321510847826637,0.21963221963222,0.0938786008230453,0.314257853778937,2,0.147868516527815,1,0,2,0.147868516527815,0.147868516527815,"2019-20","Regular Season"
"BKN",21900166,"2019-11-14","DEN",10,61,0.677777777777778,3,3,1,10,5,2,5,0.358024691358025,0.358024691358025,0.281292781292781,0.272875272875273,0.100308641975309,0.27650174217223,2,0.15801652892562,4,0.00846280991735537,2,0.15801652892562,0.15801652892562,"2019-20","Regular Season"
"BKN",21900175,"2019-11-16","CHI",10,70,0.777777777777778,5,5,1,10,5,2,6,0.123456790123457,0.123456790123457,0.0870240870240868,0.0929810929810928,0.0312683715461493,0.156203680132427,1,0,1,0,3,0.0872284528654877,0.0872284528654877,"2019-20","Regular Season"
"BKN",21900190,"2019-11-18","IND",13,71,0.455128205128205,0,0,1,13,5,5,6,0.319444444444444,0.409722222222222,0.240627910145174,NA,0.26708152958153,0.394207208030107,3,0.0957658976124885,3,0.0996900826446281,2,0.148731634527089,0.148731634527089,"2019-20","Regular Season"
"BKN",21900205,"2019-11-20","CHA",9,61,0.847222222222222,5,5,1,9,5,1,6,0.171875,0.171875,0.157102272727273,0.159375,0.0180165816326531,0.163103796986314,2,0.0815506354226893,1,0,2,0.0997347209468422,0.0997347209468422,"2019-20","Regular Season"
"BKN",21900217,"2019-11-22","SAC",12,71,0.537878787878788,1,1,1,12,5,4,6,0.40495867768595,0.504132231404959,0.289986329460014,0.362461777573339,0.267768595041322,0.391744905922342,3,0.130011612081559,1,0,2,0.173856584549688,0.173856584549688,"2019-20","Regular Season"
"BKN",21900236,"2019-11-24","NYK",9,57,0.791666666666667,4,4,1,9,5,2,6,0.234375,0.234375,0.200852272727273,0.200852272727273,0.0462053571428572,0.212461738040363,2,0.223593964334705,3,0.0432098765432099,2,0.223593964334705,0.223593964334705,"2019-20","Regular Season"
"BKN",21900240,"2019-11-25","CLE",9,61,0.847222222222222,5,5,1,9,5,1,7,0.171875,0.171875,0.160227272727273,0.159375,0.0165338010204082,0.166813420649869,2,0.216850280761719,2,0.21685791015625,2,0.216850280761719,0.21685791015625,"2019-20","Regular Season"
"BKN",21900253,"2019-11-27","BOS",12,62,0.46969696969697,0,0,1,12,5,3,5,0.28099173553719,0.28099173553719,0.207610037021802,NA,0.125785123966942,0.403492778379437,3,0.276142102846648,4,0.0286386593204775,2,0.280274334251607,0.280274334251607,"2019-20","Regular Season"
"BKN",21900267,"2019-11-29","BOS",9,56,0.777777777777778,4,5,1,9,5,1,5,0.25,0.25,0.215056818181818,0.212784090909091,0.0506696428571429,0.231006550939207,2,0.140419419706981,1,0,2,0.140419419706981,0.140419419706981,"2019-20","Regular Season"
"BKN",21900284,"2019-12-01","MIA",10,56,0.622222222222222,3,3,1,10,5,2,5,0.296296296296296,0.296296296296296,0.196636696636697,0.198949198949199,0.113425925925926,0.291563857599529,2,0.273281555134837,1,0,2,0.273281555134837,0.273281555134837,"2019-20","Regular Season"
"BKN",21900309,"2019-12-04","ATL",10,58,0.644444444444444,4,4,1,10,5,1,5,0.271604938271605,0.148148148148148,0.188570688570689,0.0925000925000924,0.0758744855967078,0.261876695115886,2,0.139220117619149,1,0,2,0.179775000312153,0.179775000312153,"2019-20","Regular Season"
"BKN",21900320,"2019-12-06","CHA",10,63,0.7,3,3,1,10,5,2,5,0.209876543209877,0.209876543209877,0.146372146372146,0.143245643245643,0.0473251028806584,0.232720640423573,3,0.109655399501019,1,0,2,0.158907561960968,0.158907561960968,"2019-20","Regular Season"
"BKN",21900335,"2019-12-08","DEN",10,60,0.666666666666667,3,3,1,10,5,1,5,0.123456790123457,0.246913580246914,0.0815850815850815,0.168886668886669,0.0599279835390947,0.236301403406275,3,0.180245273651867,3,0.137691368460599,2,0.227079391914557,0.227079391914557,"2019-20","Regular Season"
"BKN",21900360,"2019-12-11","CHA",10,59,0.655555555555556,3,4,1,10,5,2,5,0.259259259259259,0.259259259259259,0.185444185444185,0.182114182114182,0.10842886537331,0.267593475344723,2,0.204766803840878,1,0,2,0.204766803840878,0.204766803840878,"2019-20","Regular Season"
"BKN",21900381,"2019-12-14","TOR",12,64,0.484848484848485,0,0,1,12,5,4,5,0.363636363636364,0.264462809917355,0.289554393103251,NA,0.128311688311688,0.4192070217152,4,0.200609376435403,3,0.167134501730139,2,0.237524114770999,0.237524114770999,"2019-20","Regular Season"
"BKN",21900391,"2019-12-15","PHI",13,75,0.480769230769231,2,2,1,13,5,4,6,0.201388888888889,0.291666666666667,0.157643353107833,0.208447769570425,0.217864658489659,0.338374119066052,4,0.18572663838002,3,0.186671760944318,3,0.226547889561423,0.226547889561423,"2019-20","Regular Season"
"BKN",21900404,"2019-12-17","NOP",10,57,0.633333333333333,3,3,1,10,5,4,5,0.407407407407407,0.407407407407407,0.314056314056314,0.314870314870315,0.172067901234568,0.371421837371811,3,0.173543184183143,2,0.247783558792924,2,0.24761186264308,0.247783558792924,"2019-20","Regular Season"
"BKN",21900418,"2019-12-19","SAS",12,61,0.462121212121212,0,0,1,12,5,4,5,0.289256198347107,0.289256198347107,0.174426720575818,NA,0.135655253837072,0.448662522284735,5,0.239969990093817,5,0.0288881766796809,3,0.251172717207622,0.251172717207622,"2019-20","Regular Season"
"BKN",21900431,"2019-12-21","ATL",9,50,0.694444444444444,3,3,1,9,5,2,5,0.34375,0.203125,0.282142857142857,0.14965034965035,0.0638392857142857,0.223021535817221,2,0.184311215805885,4,0.115861712122656,2,0.184311215805885,0.184311215805885,"2019-20","Regular Season"
"BKN",21900461,"2019-12-26","NYK",12,69,0.522727272727273,2,2,1,12,5,4,6,0.223140495867769,0.322314049586777,0.153463873587713,0.224159174159174,0.148925619834711,0.32166642582929,3,0.198831516783796,7,0.0599671758616336,2,0.237764592012793,0.237764592012793,"2019-20","Regular Season"
"BKN",21900478,"2019-12-28","HOU",10,62,0.688888888888889,4,4,1,10,5,1,5,0.345679012345679,0.222222222222222,0.273023273023273,0.161486661486661,0.0902777777777778,0.236893990572072,2,0.204715693918467,6,0.00077968367119631,2,0.195693640008911,0.204715693918467,"2019-20","Regular Season"
