"team","nodes","edges","density","vertex_connectivity","edge_connectivity","num_component","max_component_size","biconnected_components","cohesive_blocks","max_cohesion","cent_indegree","cent_outdegree","cent_inclo","cent_outclo","cent_betw","centr_eigen","walktrap_communities","walktrap_modularity","edge_betweenness_communities","edge_betweenness_modularity","louvain_communities","louvain_modularity","best_modularity","tau_rankedcluster","tau_cluster","tau_balance","season"
"LAL",24,357,0.646739130434783,4,4,1,24,5,6,12,0.277882797731569,0.277882797731569,0.185168029428326,0.189126017269305,0.0445214040127255,0.276266106605808,2,0.121613351222842,7,0.0392706102048662,2,0.120024485652005,0.121613351222842,13.8785213865737,13.9624000727445,12.3995808372836,"2022-23"
"MEM",19,273,0.798245614035088,5,5,1,19,5,4,13,0.212962962962963,0.212962962962963,0.16999305122065,0.168700887935733,0.0294588999518193,0.174598533975968,3,0.0130419031517932,1,0,2,0.0353100950656405,0.0353100950656405,10.1874529417047,10.5676060169836,10.1245369701084,"2022-23"
"MIA",20,306,0.805263157894737,9,9,1,20,5,3,12,0.204986149584488,0.204986149584488,0.161323826473108,0.160470370242077,0.0127067197704317,0.174060157635136,1,0,1,0,2,0.015758547008547,0.015758547008547,5.92942456330212,5.85195877089638,3.90476624828782,"2022-23"
"MIL",21,366,0.871428571428571,11,11,1,21,5,0,0,0.1375,0.1375,0.12166752812405,0.121264979398413,0.00644517543859649,0.121233817720139,2,0.0189390546149482,3,0.000111977067096647,2,0.0381468572778828,0.0381468572778828,6.16530964681234,6.24774277548724,7.47959740487986,"2022-23"
"MIN",20,305,0.802631578947368,1,1,1,20,5,3,13,0.207756232686981,0.207756232686981,0.168830555208973,0.168556068784902,0.0550126235721804,0.157290234311358,4,0.0115399086267132,3,0.0030529427573233,3,0.0286992715920916,0.0286992715920916,15.382708365539,15.5517933499989,14.7509676711103,"2022-23"
"NOP",17,236,0.86764705882353,3,3,1,17,5,2,13,0.140625,0.140625,0.118163681773879,0.114175299959669,0.0249476478382728,0.109044934893739,1,0,1,0,2,0.0133333333333333,0.0133333333333333,11.4392912011666,11.5343940798759,11.3580737025718,"2022-23"
"NYK",17,205,0.753676470588235,2,2,1,17,5,3,11,0.26171875,0.1953125,0.200801300056064,0.136411386255494,0.0597294654130592,0.19813056025027,2,0.0155145746579417,4,0.00513979773944073,2,0.054067283730865,0.054067283730865,11.4278304909496,11.5618720209731,11.206669768715,"2022-23"
"OKC",19,298,0.871345029239766,9,9,1,19,5,3,14,0.135802469135802,0.135802469135802,0.112954690684159,0.112780850836406,0.0079705203615879,0.114526589080471,2,0.00441421557587501,1,0,2,0.0214025700627165,0.0214025700627165,7.40044664507645,7.52718744116538,7.0724962690601,"2022-23"
"ORL",20,317,0.834210526315789,8,8,1,20,5,4,14,0.174515235457064,0.174515235457064,0.142953534924447,0.14319705256716,0.0140929698870604,0.147396707426047,3,0.00736896575744609,2,0.00543343052473411,2,0.045,0.045,9.93862304937365,9.98354736751932,9.86997340168348,"2022-23"
"PHI",21,257,0.611904761904762,0,0,1,21,5,7,12,0.355,0.355,NA,0.260765379026345,0.115133702919887,0.304116677817307,4,0.0609471755817651,5,0.0029372132810489,3,0.0789473684210527,0.0789473684210527,14.6092043862023,14.8382310960743,10.0827031645202,"2022-23"
"PHX",20,338,0.889473684210526,11,11,1,20,5,0,0,0.121883656509695,0.121883656509695,0.114431514841006,0.115126488991357,0.00532057105572939,0.160342958841529,2,0.0190250691502398,3,0.0189506669934525,3,0.0430276816608996,0.0430276816608996,4.31078129952463,4.44490785454318,6.10121606255977,"2022-23"
"POR",24,349,0.632246376811594,4,4,1,24,5,6,12,0.383742911153119,0.383742911153119,0.274242826385156,0.27623627388959,0.081206623473336,0.327867883436386,2,0.117191156066042,6,0.0277009219957145,2,0.136049382716049,0.136049382716049,13.8568200589878,13.8010969876979,12.5130931758249,"2022-23"
"SAC",20,292,0.768421052631579,1,1,1,20,5,4,14,0.243767313019391,0.188365650969529,0.184413778318333,0.133179702198673,0.0436992729236496,0.175053420684728,1,0,1,0,2,0.0160794667590027,0.0160794667590027,17.7824758325262,18.3226668304085,17.0600847135154,"2022-23"
"SAS",23,419,0.828063241106719,9,9,1,23,5,0,0,0.181818181818182,0.181818181818182,0.14526550882938,0.14675985304316,0.00996603450876591,0.183947821219278,2,0.00512927130740882,1,0,2,0.0364988208577168,0.0364988208577168,9.19558356472109,9.24963184777206,9.03222078527334,"2022-23"
"TOR",20,294,0.773684210526316,3,3,1,20,5,4,12,0.238227146814404,0.238227146814404,0.183556616725351,0.183442870150624,0.0387051647439459,0.18917958719994,3,0.0191181914942848,3,0.00325096024804494,2,0.0309111111111111,0.0309111111111111,11.7456117977915,11.7837673551749,10.5661028049546,"2022-23"
"UTA",23,355,0.701581027667984,2,2,1,23,5,3,12,0.264462809917355,0.31198347107438,0.194116227284636,0.243260154759779,0.0611243509055423,0.257207335381378,2,0.096405475104146,9,0.0295417575877799,2,0.105613381764903,0.105613381764903,11.1545505452087,11.4033239790139,10.3136651977407,"2022-23"
"WAS",23,332,0.656126482213439,3,3,1,23,5,5,13,0.359504132231405,0.359504132231405,0.258713006654905,0.257733308670134,0.070522125672657,0.287944171201761,3,0.047580381768036,5,0.0294037596167804,2,0.0924148188209843,0.0924148188209843,15.8384490453832,15.742391223778,12.7214660805804,"2022-23"
