id,full_name,id_in_br,full_name_in_br,team,br_team,season,salary
1629027,Trae Young,youngtr01,Trae Young,ATL,ATL,2022-23,37096500.0
1628381,John Collins,collijo01,John Collins,ATL,ATL,2022-23,23500000.0
203991,Clint Capela,capelca01,Clint Capela,ATL,ATL,2022-23,18706897.0
203992,Bogdan Bogdanović,bogdabo01,Bogdan BogdanoviÄ,ATL,ATL,2022-23,18000000.0
1627749,Dejounte Murray,murrade01,Dejounte Murray,ATL,ATL,2022-23,16571120.0
1629631,De'Andre Hunter,huntede01,De'Andre Hunter,ATL,ATL,2022-23,9835881.0
1630168,Onyeka Okongwu,okongon01,Onyeka Okongwu,ATL,ATL,2022-23,6395160.0
1631100,AJ Griffin,griffaj01,AJ Griffin,ATL,ATL,2022-23,3536160.0
1630180,Saddiq Bey,beysa01,Saddiq Bey,ATL,ATL,2022-23,2959080.0
1630552,Jalen Johnson,johnsja05,Jalen Johnson,ATL,ATL,2022-23,2792640.0
1628981,Bruno Fernando,fernabr01,Bruno Fernando,ATL,ATL,2022-23,2717391.0
1629726,Garrison Mathews,mathega01,Garrison Mathews,ATL,ATL,2022-23,2000000.0
1628988,Aaron Holiday,holidaa01,Aaron Holiday,ATL,ATL,2022-23,1836090.0
1630249,Vít Krejčí,krejcvi01,Vit Krejci,ATL,ATL,2022-23,1563518.0
1631213,Tyrese Martin,martity01,Tyrese Martin,ATL,ATL,2022-23,1017781.0
202324,Derrick Favors,favorde01,Derrick Favors,ATL,ATL,2022-23,105522.0
1630536,Sharife Cooper,coopesh01,Sharife Cooper,ATL,ATL,2022-23,
1630235,Trent Forrest,forretr01,Trent Forrest,ATL,ATL,2022-23,
1629633,Jarrett Culver,culveja01,Jarrett Culver,ATL,ATL,2022-23,
1631495,Donovan Williams,willido02,Donovan Williams,ATL,ATL,2022-23,
1628369,Jayson Tatum,tatumja01,Jayson Tatum,BOS,BOS,2022-23,30351780.0
1627759,Jaylen Brown,brownja02,Jaylen Brown,BOS,BOS,2022-23,28741071.0
201143,Al Horford,horfoal01,Al Horford,BOS,BOS,2022-23,26500000.0
1627763,Malcolm Brogdon,brogdma01,Malcolm Brogdon,BOS,BOS,2022-23,22600000.0
203935,Marcus Smart,smartma01,Marcus Smart,BOS,BOS,2022-23,17457142.0
1628401,Derrick White,whitede01,Derrick White,BOS,BOS,2022-23,16892857.0
1629057,Robert Williams III,williro04,Robert Williams,BOS,BOS,2022-23,10937502.0
201568,Danilo Gallinari,gallida01,Danilo Gallinari,BOS,BOS,2022-23,6479000.0
1629684,Grant Williams,willigr01,Grant Williams,BOS,BOS,2022-23,4306281.0
203488,Mike Muscala,muscami01,Mike Muscala,BOS,BOS,2022-23,3500000.0
1630202,Payton Pritchard,pritcpa01,Payton Pritchard,BOS,BOS,2022-23,2239200.0
1628436,Luke Kornet,kornelu01,Luke Kornet,BOS,BOS,2022-23,2133278.0
201933,Blake Griffin,griffbl01,Blake Griffin,BOS,BOS,2022-23,1836090.0
1630573,Sam Hauser,hausesa01,Sam Hauser,BOS,BOS,2022-23,1637966.0
1627743,Demetrius Jackson,jacksde01,Demetrius Jackson,BOS,BOS,2022-23,92857.0
1630551,Justin Champagnie,champju01,Justin Champagnie,BOS,BOS,2022-23,28241.0
1631120,JD Davison,davisjd01,JD Davison,BOS,BOS,2022-23,
1629662,Mfiondu Kabengele,kabenmf01,Mfiondu Kabengele,BOS,BOS,2022-23,
1627732,Ben Simmons,simmobe01,Ben Simmons,BKN,BRK,2022-23,35448672.0
1628969,Mikal Bridges,bridgmi01,Mikal Bridges,BKN,BRK,2022-23,20100000.0
203915,Spencer Dinwiddie,dinwisp01,Spencer Dinwiddie,BKN,BRK,2022-23,19500000.0
203925,Joe Harris,harrijo01,Joe Harris,BKN,BRK,2022-23,18642857.0
1627827,Dorian Finney-Smith,finnedo01,Dorian Finney-Smith,BKN,BRK,2022-23,12939848.0
1626220,Royce O'Neale,onealro01,Royce O'Neale,BKN,BRK,2022-23,9200000.0
1629651,Nic Claxton,claxtni01,Nic Claxton,BKN,BRK,2022-23,8500000.0
203552,Seth Curry,curryse01,Seth Curry,BKN,BRK,2022-23,8496653.0
201988,Patty Mills,millspa02,Patty Mills,BKN,BRK,2022-23,6479000.0
1629661,Cameron Johnson,johnsca02,Cameron Johnson,BKN,BRK,2022-23,5887899.0
1628975,Jevon Carter,carteje01,Jevon Carter,MIL,BRK,2022-23,3925000.0
1630560,Cam Thomas,thomaca02,Cam Thomas,BKN,BRK,2022-23,2138160.0
1630549,Day'Ron Sharpe,sharpda01,Day'Ron Sharpe,BKN,BRK,2022-23,2109480.0
1628410,Edmond Sumner,sumneed01,Edmond Sumner,BKN,BRK,2022-23,1968175.0
1629139,Yuta Watanabe,watanyu01,Yuta Watanabe,BKN,BRK,2022-23,1836090.0
1629650,Moses Brown,brownmo01,Moses Brown,BKN,BRK,2022-23,105522.0
203457,Nerlens Noel,noelne01,Nerlens Noel,BKN,BRK,2022-23,105522.0
1630561,David Duke Jr.,dukeda01,David Duke,BKN,BRK,2022-23,28241.0
1630696,Dru Smith,smithdr01,Dru Smith,BKN,BRK,2022-23,
1630564,RaiQuan Gray,grayra01,RaiQuan Gray,BKN,BRK,2022-23,
1631214,Alondes Williams,willial06,Alondes Williams,BKN,BRK,2022-23,
202330,Gordon Hayward,haywago01,Gordon Hayward,CHA,CHO,2022-23,30075000.0
1626179,Terry Rozier,roziete01,Terry Rozier,CHA,CHO,2022-23,21486316.0
1626162,Kelly Oubre Jr.,oubreke01,Kelly Oubre,CHA,CHO,2022-23,12600000.0
202704,Reggie Jackson,jacksre01,Reggie Jackson,DEN,CHO,2022-23,10876844.0
201587,Nicolas Batum,batumni01,Nicolas Batum,LAC,CHO,2022-23,8856969.0
1630163,LaMelo Ball,ballla01,LaMelo Ball,CHA,CHO,2022-23,8623920.0
1628998,Cody Martin,martico01,Cody Martin,CHA,CHO,2022-23,7000000.0
1629023,P.J. Washington,washipj01,P.J. Washington,CHA,CHO,2022-23,5808435.0
1630547,James Bouknight,bouknja01,James Bouknight,CHA,CHO,2022-23,4362240.0
1631109,Mark Williams,willima07,Mark Williams,CHA,CHO,2022-23,3722040.0
1630539,Kai Jones,joneska01,Kai Jones,CHA,CHO,2022-23,2909040.0
1629004,Svi Mykhailiuk,mykhasv01,Svi Mykhailiuk,CHA,CHO,2022-23,1836090.0
1628372,Dennis Smith Jr.,smithde03,Dennis Smith,CHA,CHO,2022-23,1836090.0
1630208,Nick Richards,richani01,Nick Richards,CHA,CHO,2022-23,1782621.0
1630550,JT Thor,thorjt01,JT Thor,CHA,CHO,2022-23,1563518.0
1631121,Bryce McGowens,mcgowbr01,Bryce McGowens,CHA,CHO,2022-23,1075000.0
1630270,Xavier Sneed,sneedxa01,Xavier Sneed,CHA,CHO,2022-23,94136.0
1628424,Kobi Simmons,simmoko01,Kobi Simmons,CHA,CHO,2022-23,32795.0
1630177,Theo Maledon,maledth01,ThÃ©o Maledon,CHA,CHO,2022-23,
203897,Zach LaVine,lavinza01,Zach LaVine,CHI,CHI,2022-23,37096500.0
201942,DeMar DeRozan,derozde01,DeMar DeRozan,CHI,CHI,2022-23,27300000.0
202696,Nikola Vučević,vucevni01,Nikola VuÄeviÄ,CHI,CHI,2022-23,22000000.0
1628366,Lonzo Ball,balllo01,Lonzo Ball,CHI,CHI,2022-23,19534884.0
1627936,Alex Caruso,carusal01,Alex Caruso,CHI,CHI,2022-23,9030000.0
1630172,Patrick Williams,willipa01,Patrick Williams,CHI,CHI,2022-23,7775400.0
1629632,Coby White,whiteco01,Coby White,CHI,CHI,2022-23,7413955.0
203083,Andre Drummond,drumman01,Andre Drummond,CHI,CHI,2022-23,3200000.0
1627884,Derrick Jones Jr.,jonesde02,Derrick Jones,CHI,CHI,2022-23,3200000.0
1631207,Dalen Terry,terryda01,Dalen Terry,CHI,CHI,2022-23,3191400.0
