id,full_name,id_in_br,full_name_in_br,team,br_team,season,salary
202330,Gordon Hayward,haywago01,Gordon Hayward,CHA,CHO,2021-22,29925000
1626179,Terry Rozier,roziete01,Terry Rozier,CHA,CHO,2021-22,17905263
1626162,Kelly Oubre Jr.,oubreke01,Kelly Oubre,CHA,CHO,2021-22,12000000
1626149,Montrezl Harrell,harremo01,Montrezl Harrell,CHA,CHO,2021-22,9720900
201587,Nicolas Batum,batumni01,Nicolas Batum,LAC,CHO,2021-22,8856969
1630163,LaMelo Ball,ballla01,LaMelo Ball,CHA,CHO,2021-22,8231760
203486,Mason Plumlee,plumlma01,Mason Plumlee,CHA,CHO,2021-22,8137500
1628970,Miles Bridges,bridgmi02,Miles Bridges,CHA,CHO,2021-22,5421493
1629023,P.J. Washington,washipj01,P.J. Washington,CHA,CHO,2021-22,4215120
1630547,James Bouknight,bouknja01,James Bouknight,CHA,CHO,2021-22,4154400
1630539,Kai Jones,joneska01,Kai Jones,CHA,CHO,2021-22,2770560
1628411,Wes Iwundu,iwundwe01,Wes Iwundu,ATL,CHO,2021-22,1824003
1628998,Cody Martin,martico01,Cody Martin,CHA,CHO,2021-22,1782621
1629667,Jalen McDaniels,mcdanja01,Jalen McDaniels,CHA,CHO,2021-22,1782621
1630208,Nick Richards,richani01,Nick Richards,CHA,CHO,2021-22,1517981
1630550,JT Thor,thorjt01,JT Thor,CHA,CHO,2021-22,1250000
202738,Isaiah Thomas,thomais02,Isaiah Thomas,CHA,CHO,2021-22,552077
1630575,Scottie Lewis,lewissc01,Scottie Lewis,CHA,CHO,2021-22,0
1629083,Arnoldas Kulboka,kulboar01,Arnoldas Kulboka,CHA,CHO,2021-22,0
201942,DeMar DeRozan,derozde01,DeMar DeRozan,CHI,CHI,2021-22,26000000
202696,Nikola Vučević,vucevni01,Nikola VuÄeviÄ,CHI,CHI,2021-22,24000000
203897,Zach LaVine,lavinza01,Zach LaVine,CHI,CHI,2021-22,19500000
1628366,Lonzo Ball,balllo01,Lonzo Ball,CHI,CHI,2021-22,18604651
1627884,Derrick Jones Jr.,jonesde02,Derrick Jones,CHI,CHI,2021-22,9720900
1627936,Alex Caruso,carusal01,Alex Caruso,CHI,CHI,2021-22,8604651
1630172,Patrick Williams,willipa01,Patrick Williams,CHI,CHI,2021-22,7422000
1629632,Coby White,whiteco01,Coby White,CHI,CHI,2021-22,5837760
1628972,Troy Brown Jr.,browntr01,Troy Brown,CHI,CHI,2021-22,5170564
1628396,Tony Bradley,bradlto01,Tony Bradley,CHI,CHI,2021-22,1789256
1629750,Javonte Green,greenja02,Javonte Green,CHI,CHI,2021-22,1669178
1629744,Matt Thomas,thomama02,Matt Thomas,CHI,CHI,2021-22,1669178
1628035,Alfonzo McKinnie,mckinal01,Alfonzo McKinnie,CHI,CHI,2021-22,1293926
202684,Tristan Thompson,thomptr01,Tristan Thompson,CHI,CHI,2021-22,1000000
1630245,Ayo Dosunmu,dosunay01,Ayo Dosunmu,CHI,CHI,2021-22,925258
1630250,Marko Simonovic,simonma01,Marko Simonovic,CHI,CHI,2021-22,925258
1628993,Alize Johnson,johnsal02,Alize Johnson,NOP,CHI,2021-22,705598
101141,Ersan Ilyasova,ilyaser01,Ersan Ä°lyasova,CHI,CHI,2021-22,151821
1626169,Stanley Johnson,johnsst04,Stanley Johnson,LAL,CHI,2021-22,120083
1630644,Mac McClung,mccluma01,Mac McClung,LAL,CHI,2021-22,106352
1628395,Jordan Bell,belljo01,Jordan Bell,CHI,CHI,2021-22,102831
1630792,Malcolm Hill,hillma01,Malcolm Hill,CHI,CHI,2021-22,53176
1629653,Devon Dotson,dotsode01,Devon Dotson,CHI,CHI,2021-22,0
1629076,Tyler Cook,cookty01,Tyler Cook,CHI,CHI,2021-22,0
201567,Kevin Love,loveke01,Kevin Love,CLE,CLE,2021-22,31258256
1628386,Jarrett Allen,allenja01,Jarrett Allen,CLE,CLE,2021-22,20000000
1627747,Caris LeVert,leverca01,Caris LeVert,CLE,CLE,2021-22,17500000
1628374,Lauri Markkanen,markkla01,Lauri Markkanen,CLE,CLE,2021-22,15690909
1626224,Cedi Osman,osmande01,Cedi Osman,CLE,CLE,2021-22,8133334
1630596,Evan Mobley,mobleev01,Evan Mobley,CLE,CLE,2021-22,8075160
1629636,Darius Garland,garlada01,Darius Garland,CLE,CLE,2021-22,7040880
1630171,Isaac Okoro,okorois01,Isaac Okoro,CLE,CLE,2021-22,6720720
1629012,Collin Sexton,sextoco01,Collin Sexton,CLE,CLE,2021-22,6349671
202334,Ed Davis,davised01,Ed Davis,CLE,CLE,2021-22,2641691
200765,Rajon Rondo,rondora01,Rajon Rondo,CLE,CLE,2021-22,2641691
1629685,Dylan Windler,windldy01,Dylan Windler,CLE,CLE,2021-22,2239200
1629731,Dean Wade,wadede01,Dean Wade,CLE,CLE,2021-22,1782621
1630698,Kevin Pangos,pangoke01,Kevin Pangos,CLE,CLE,2021-22,1669178
1630205,Lamar Stevens,stevela01,Lamar Stevens,CLE,CLE,2021-22,1517981
2747,JR Smith,smithjr01,J.R. Smith,CLE,CLE,2021-22,1456666
1629650,Moses Brown,brownmo01,Moses Brown,CLE,CLE,2021-22,211046
204025,Tim Frazier,fraziti01,Tim Frazier,CLE,CLE,2021-22,128709
1626147,Justin Anderson,anderju01,Justin Anderson,IND,CLE,2021-22,111457
1628436,Luke Kornet,kornelu01,Luke Kornet,BOS,CLE,2021-22,102831
1629164,Brandon Goodwin,goodwbr01,Brandon Goodwin,CLE,CLE,2021-22,99380
1629005,Malik Newman,newmama01,Malik Newman,CLE,CLE,2021-22,85578
1630612,Ruben Nembhard Jr.,nembhrj01,RJ Nembhard,CLE,CLE,2021-22,58493
1630286,Trevon Scott,scotttr01,Tre Scott,CLE,CLE,2021-22,53176
1629605,Tacko Fall,fallta01,Tacko Fall,CLE,CLE,2021-22,0
203501,Tim Hardaway Jr.,hardati02,Tim Hardaway,DAL,DAL,2021-22,21306816
203915,Spencer Dinwiddie,dinwisp01,Spencer Dinwiddie,DAL,DAL,2021-22,17142857
202722,Dāvis Bertāns,bertada01,DÄvis BertÄns,DAL,DAL,2021-22,16000000
203939,Dwight Powell,poweldw01,Dwight Powell,DAL,DAL,2021-22,11080125
1629029,Luka Dončić,doncilu01,Luka DonÄiÄ,DAL,DAL,2021-22,10174391
203493,Reggie Bullock Jr.,bullore01,Reggie Bullock,DAL,DAL,2021-22,9536000
1628467,Maxi Kleber,klebima01,Maxi Kleber,DAL,DAL,2021-22,8750000
1626161,Willie Cauley-Stein,caulewi01,Willie Cauley-Stein,PHI,DAL,2021-22,4100000
1627827,Dorian Finney-Smith,finnedo01,Dorian Finney-Smith,DAL,DAL,2021-22,4000000
1626246,Boban Marjanović,marjabo01,Boban MarjanoviÄ,DAL,DAL,2021-22,3500000
203504,Trey Burke,burketr01,Trey Burke,DAL,DAL,2021-22,3150000
1628425,Sterling Brown,brownst02,Sterling Brown,DAL,DAL,2021-22,3000000
1630182,Josh Green,greenjo02,Josh Green,DAL,DAL,2021-22,2957520
1628973,Jalen Brunson,brunsja01,Jalen Brunson,DAL,DAL,2021-22,1802057
1628373,Frank Ntilikina,ntilila01,Frank Ntilikina,DAL,DAL,2021-22,1789256
1629650,Moses Brown,brownmo01,Moses Brown,CLE,DAL,2021-22,1701593
1630179,Tyrell Terry,terryty01,Tyrell Terry,MEM,DAL,2021-22,1517981
1627737,Marquese Chriss,chrisma01,Marquese Chriss,DAL,DAL,2021-22,1292900
202688,Brandon Knight,knighbr03,Brandon Knight,DAL,DAL,2021-22,276038
1629033,Theo Pinson,pinsoth01,Theo Pinson,DAL,DAL,2021-22,197076
202738,Isaiah Thomas,thomais02,Isaiah Thomas,CHA,DAL,2021-22,138019
1629718,Charlie Brown Jr.,brownch02,Charlie Brown,PHI,DAL,2021-22,95930
1628994,George King,kingge03,George King,DAL,DAL,2021-22,85578
1630637,Carlik Jones,jonesca03,Carlik Jones,DEN,DAL,2021-22,53176
1630589,Moses Wright,wrighmo01,Moses Wright,DAL,DAL,2021-22,0
1630647,Eugene Omoruyi,omorueu01,Eugene Omoruyi,DAL,DAL,2021-22,0
1630605,JaQuori McLaughlin,mclauja01,JaQuori McLaughlin,DAL,DAL,2021-22,0
1630207,Nate Hinton,hintona01,Nate Hinton,IND,DAL,2021-22,0
203999,Nikola Jokić,jokicni01,Nikola JokiÄ,DEN,DEN,2021-22,30510423
1627750,Jamal Murray,murraja01,Jamal Murray,DEN,DEN,2021-22,29467800
203932,Aaron Gordon,gordoaa01,Aaron Gordon,DEN,DEN,2021-22,16409091
203115,Will Barton,bartowi01,Will Barton,DEN,DEN,2021-22,15625000
1628420,Monté Morris,morrimo01,Monte Morris,DEN,DEN,2021-22,8849071
203210,JaMychal Green,greenja01,JaMychal Green,DEN,DEN,2021-22,8200000
1629008,Michael Porter Jr.,portemi01,Michael Porter,DEN,DEN,2021-22,5258735
201145,Jeff Green,greenje02,Jeff Green,DEN,DEN,2021-22,4500000
1627854,Bryn Forbes,forbebr01,Bryn Forbes,DEN,DEN,2021-22,4500000
1630267,Facundo Campazzo,campafa01,Facundo Campazzo,DEN,DEN,2021-22,2975000
1630192,Zeke Nnaji,nnajize01,Zeke Nnaji,DEN,DEN,2021-22,2498760
203085,Austin Rivers,riverau01,Austin Rivers,DEN,DEN,2021-22,2401537
1630538,Bones Hyland,hylanbo01,Bones Hyland,DEN,DEN,2021-22,2096880
1628427,Vlatko Čančar,cancavl01,Vlatko ÄanÄar,DEN,DEN,2021-22,1782621
202326,DeMarcus Cousins,couside01,DeMarcus Cousins,DEN,DEN,2021-22,1138659
1628432,Davon Reed,reedda01,Davon Reed,DEN,DEN,2021-22,286164
203516,James Ennis III,ennisja01,James Ennis,DEN,DEN,2021-22,128709
1629730,Rayjon Tucker,tuckera01,Rayjon Tucker,MIL,DEN,2021-22,95930
1630637,Carlik Jones,jonesca03,Carlik Jones,DEN,DEN,2021-22,53176
1630210,Markus Howard,howarma02,Markus Howard,DEN,DEN,2021-22,0
1627822,Petr Cornelie,cornepe01,Petr Cornelie,DEN,DEN,2021-22,0
201933,Blake Griffin,griffbl01,Blake Griffin,BKN,DET,2021-22,29764126
203924,Jerami Grant,grantje01,Jerami Grant,DET,DET,2021-22,20002500
203482,Kelly Olynyk,olynyke01,Kelly Olynyk,DET,DET,2021-22,12195122
1628963,Marvin Bagley III,baglema01,Marvin Bagley,DET,DET,2021-22,11312114
1630595,Cade Cunningham,cunnica01,Cade Cunningham,DET,DET,2021-22,10050120
201599,DeAndre Jordan,jordade01,DeAndre Jordan,PHI,DET,2021-22,7875533
202709,Cory Joseph,josepco01,Cory Joseph,DET,DET,2021-22,7310000
1630165,Killian Hayes,hayeski01,Killian Hayes,DET,DET,2021-22,5572680
1628977,Hamidou Diallo,diallha01,Hamidou Diallo,DET,DET,2021-22,5200000
1630191,Isaiah Stewart,stewais01,Isaiah Stewart,DET,DET,2021-22,3277080
1628402,Frank Jackson,jacksfr01,Frank Jackson,DET,DET,2021-22,3000000
203473,Dewayne Dedmon,dedmode01,Dewayne Dedmon,MIA,DET,2021-22,2866667
1630180,Saddiq Bey,beysa01,Saddiq Bey,DET,DET,2021-22,2824320
203585,Rodney McGruder,mcgruro01,Rodney McGruder,DET,DET,2021-22,1939350
1629686,Deividas Sirvydis,sirvyde01,Deividas Sirvydis,DET,DET,2021-22,1603559
1630240,Saben Lee,leesa01,Saben Lee,DET,DET,2021-22,1489065
1630587,Isaiah Livers,liveris01,Isaiah Livers,DET,DET,2021-22,1057260
1630568,Luka Garza,garzalu01,Luka Garza,DET,DET,2021-22,925258
1630199,Cassius Stanley,stanlca01,Cassius Stanley,DET,DET,2021-22,256734
1627767,Cheick Diallo,diallch01,Cheick Diallo,DET,DET,2021-22,102831
1628476,Derrick Walton Jr.,waltode01,Derrick Walton,DET,DET,2021-22,95930
1629620,Justin Robinson,robinju01,Justin Robinson,DET,DET,2021-22,95930
1629035,Carsen Edwards,edwarca01,Carsen Edwards,DET,DET,2021-22,76744
1630695,Micah Potter,pottemi01,Micah Potter,DET,DET,2021-22,53176
1629309,Trayvon Palmer,palmetr01,Trayvon Palmer,DET,DET,2021-22,53176
1629873,Jaysean Paige,paigeja01,Jaysean Paige,DET,DET,2021-22,53176
1630296,Braxton Key,keybr01,Braxton Key,DET,DET,2021-22,53176
1630691,Jamorko Pickett,pickeja01,Jamorko Pickett,DET,DET,2021-22,0
,未知,smithch07,Chris Smith,DET,DET,2021-22,0
201939,Stephen Curry,curryst01,Stephen Curry,GSW,GSW,2021-22,45780966
202691,Klay Thompson,thompkl01,Klay Thompson,GSW,GSW,2021-22,37980720
203952,Andrew Wiggins,wiggian01,Andrew Wiggins,GSW,GSW,2021-22,31579390
203110,Draymond Green,greendr01,Draymond Green,GSW,GSW,2021-22,24026712
1630164,James Wiseman,wisemja01,James Wiseman,GSW,GSW,2021-22,9166800
1630228,Jonathan Kuminga,kuminjo01,Jonathan Kuminga,GSW,GSW,2021-22,5466360
1626172,Kevon Looney,looneke01,Kevon Looney,GSW,GSW,2021-22,5178572
1630541,Moses Moody,moodymo01,Moses Moody,GSW,GSW,2021-22,3562080
2738,Andre Iguodala,iguodan01,Andre Iguodala,GSW,GSW,2021-22,2641691
203490,Otto Porter Jr.,porteot01,Otto Porter,GSW,GSW,2021-22,2389641
1629673,Jordan Poole,poolejo01,Jordan Poole,GSW,GSW,2021-22,2161440
202357,Nemanja Bjelica,bjeline01,Nemanja Bjelica,GSW,GSW,2021-22,2089448
1627780,Gary Payton II,paytoga02,Gary Payton,GSW,GSW,2021-22,1939350
1627814,Damion Lee,leeda03,Damion Lee,GSW,GSW,2021-22,1910860
1629308,Juan Toscano-Anderson,toscaju01,Juan Toscano-Anderson,GSW,GSW,2021-22,1701593
2733,Shaun Livingston,livinsh01,Shaun Livingston,GSW,GSW,2021-22,666667
1629683,Quinndary Weatherspoon,weathqu01,Quinndary Weatherspoon,GSW,GSW,2021-22,95930
1630288,Jeff Dowtin Jr.,dowtije01,Jeff Dowtin,ORL,GSW,2021-22,0
1629185,Chris Chiozza,chiozch01,Chris Chiozza,GSW,GSW,2021-22,0
202322,John Wall,walljo01,John Wall,HOU,HOU,2021-22,44310840
201569,Eric Gordon,gordoer01,Eric Gordon,HOU,HOU,2021-22,18218818
1626174,Christian Wood,woodch01,Christian Wood,HOU,HOU,2021-22,13666667
1630224,Jalen Green,greenja05,Jalen Green,HOU,HOU,2021-22,8992200
201571,D.J. Augustin,augusdj01,D.J. Augustin,LAL,HOU,2021-22,7000000
203471,Dennis Schröder,schrode01,Dennis SchrÃ¶der,HOU,HOU,2021-22,5890000
1628021,David Nwaba,nwabada01,David Nwaba,HOU,HOU,2021-22,4650000
1629635,Sekou Doumbouya,doumbse01,Sekou Doumbouya,LAL,HOU,2021-22,3613680
1630578,Alperen Sengun,sengual01,Alperen ÅengÃ¼n,HOU,HOU,2021-22,3214680
202683,Enes Freedom,kanteen01,Enes Freedom,BOS,HOU,2021-22,2641691
1630586,Usman Garuba,garubus01,Usman Garuba,HOU,HOU,2021-22,2353320
1630528,Josh Christopher,chrisjo01,Josh Christopher,HOU,HOU,2021-22,2259240
1629726,Garrison Mathews,mathega01,Garrison Mathews,HOU,HOU,2021-22,2000000
1628981,Bruno Fernando,fernabr01,Bruno Fernando,HOU,HOU,2021-22,1782621
1629645,Kevin Porter Jr.,porteke02,Kevin Porter,HOU,HOU,2021-22,1782621
1630231,KJ Martin,martike04,Kenyon Martin,HOU,HOU,2021-22,1517981
1630256,Jae'Sean Tate,tateja01,Jae'Sean Tate,HOU,HOU,2021-22,1517981
1629717,Armoni Brooks,brookar01,Armoni Brooks,TOR,HOU,2021-22,1489065
1627863,Danuel House Jr.,houseda01,Danuel House,UTA,HOU,2021-22,1387498
1630227,Daishen Nix,nixda01,Daishen Nix,HOU,HOU,2021-22,612000
1627786,Troy Williams,willitr02,Troy Williams,HOU,HOU,2021-22,122741
1630610,DeJon Jarreau,jarrede01,DeJon Jarreau,IND,HOU,2021-22,53176
1629662,Mfiondu Kabengele,kabenmf01,Mfiondu Kabengele,HOU,HOU,2021-22,19186
1630237,Anthony Lamb,lamban01,Anthony Lamb,HOU,HOU,2021-22,0
1630243,Trevelin Queen,queentr01,Trevelin Queen,HOU,HOU,2021-22,0
1630189,Tyler Bey,beyty01,Tyler Bey,HOU,HOU,2021-22,0
1627741,Buddy Hield,hieldbu01,Buddy Hield,IND,IND,2021-22,22477273
1627763,Malcolm Brogdon,brogdma01,Malcolm Brogdon,IND,IND,2021-22,21700000
201937,Ricky Rubio,rubiori01,Ricky Rubio,IND,IND,2021-22,17800000
1626167,Myles Turner,turnemy01,Myles Turner,IND,IND,2021-22,17500000
203933,T.J. Warren,warretj01,T.J. Warren,IND,IND,2021-22,12690000
202684,Tristan Thompson,thomptr01,Tristan Thompson,CHI,IND,2021-22,8946611
204456,T.J. McConnell,mccontj01,T.J. McConnell,IND,IND,2021-22,7500000
1630188,Jalen Smith,smithja04,Jalen Smith,IND,IND,2021-22,4458000
1630169,Tyrese Haliburton,halibty01,Tyrese Haliburton,IND,IND,2021-22,4023600
1630537,Chris Duarte,duartch01,Chris Duarte,IND,IND,2021-22,3749520
1629048,Goga Bitadze,bitadgo01,Goga Bitadze,IND,IND,2021-22,3098400
1630543,Isaiah Jackson,jacksis01,Isaiah Jackson,IND,IND,2021-22,2451120
101145,Monta Ellis,ellismo01,Monta Ellis,IND,IND,2021-22,2245400
1629052,Oshae Brissett,brissos01,Oshae Brissett,IND,IND,2021-22,1701593
202362,Lance Stephenson,stephla01,Lance Stephenson,IND,IND,2021-22,1476806
1630613,Duane Washington Jr.,washidu02,Duane Washington,IND,IND,2021-22,950000
202954,Brad Wanamaker,wanambr01,Brad Wanamaker,WAS,IND,2021-22,715538
1630678,Terry Taylor,taylote01,Terry Taylor,IND,IND,2021-22,600000
1626208,Keifer Sykes,sykeske01,Keifer Sykes,IND,IND,2021-22,558345
1626147,Justin Anderson,anderju01,Justin Anderson,IND,IND,2021-22,334371
1629617,Reggie Perry,perryre01,Reggie Perry,POR,IND,2021-22,85578
1630207,Nate Hinton,hintona01,Nate Hinton,IND,IND,2021-22,85578
1629958,Ahmad Caver,caverah01,Ahmad Caver,IND,IND,2021-22,53176
1630610,DeJon Jarreau,jarrede01,DeJon Jarreau,IND,IND,2021-22,0
1628221,Gabe York,yorkga01,Gabe York,IND,IND,2021-22,0
202331,Paul George,georgpa01,Paul George,LAC,LAC,2021-22,39344970
202695,Kawhi Leonard,leonaka01,Kawhi Leonard,LAC,LAC,2021-22,39344900
202694,Marcus Morris Sr.,morrima03,Marcus Morris,LAC,LAC,2021-22,15627907
1626181,Norman Powell,powelno01,Norman Powell,LAC,LAC,2021-22,15517242
203496,Robert Covington,covinro01,Robert Covington,LAC,LAC,2021-22,12975471
1628379,Luke Kennard,kennalu01,Luke Kennard,LAC,LAC,2021-22,12727273
202704,Reggie Jackson,jacksre01,Reggie Jackson,LAC,LAC,2021-22,10384500
1627826,Ivica Zubac,zubaciv01,Ivica Zubac,LAC,LAC,2021-22,7518518
201587,Nicolas Batum,batumni01,Nicolas Batum,LAC,LAC,2021-22,3170029
203918,Rodney Hood,hoodro01,Rodney Hood,LAC,LAC,2021-22,2239544
1628400,Semi Ojeleye,ojelese01,Semi Ojeleye,LAC,LAC,2021-22,1789256
1629611,Terance Mann,mannte01,Terance Mann,LAC,LAC,2021-22,1782621
1628392,Isaiah Hartenstein,harteis01,Isaiah Hartenstein,LAC,LAC,2021-22,1729217
1630554,Jason Preston,prestja01,Jason Preston,LAC,LAC,2021-22,1062303
1630527,Brandon Boston,bostobr01,Brandon Boston,LAC,LAC,2021-22,925258
1629117,Wenyen Gabriel,gabriwe01,Wenyen Gabriel,LAL,LAC,2021-22,198760
1629875,Xavier Moon,moonxa01,Xavier Moon,LAC,LAC,2021-22,159528
1629599,Amir Coffey,coffeam01,Amir Coffey,LAC,LAC,2021-22,153488
203516,James Ennis III,ennisja01,James Ennis,DEN,LAC,2021-22,128709
1630589,Moses Wright,wrighmo01,Moses Wright,DAL,LAC,2021-22,53176
1630206,Jay Scrubb,scrubja01,Jay Scrubb,LAC,LAC,2021-22,0
201566,Russell Westbrook,westbru01,Russell Westbrook,LAL,LAL,2021-22,44211146
2544,LeBron James,jamesle01,LeBron James,LAL,LAL,2021-22,41180544
203076,Anthony Davis,davisan02,Anthony Davis,LAL,LAL,2021-22,35361360
1629659,Talen Horton-Tucker,hortota01,Talen Horton-Tucker,LAL,LAL,2021-22,9500000
1629134,Kendrick Nunn,nunnke01,Kendrick Nunn,LAL,LAL,2021-22,5000000
2736,Luol Deng,denglu01,Luol Deng,LAL,LAL,2021-22,5000000
2730,Dwight Howard,howardw01,Dwight Howard,LAL,LAL,2021-22,2641691
201599,DeAndre Jordan,jordade01,DeAndre Jordan,PHI,LAL,2021-22,2641691
2546,Carmelo Anthony,anthoca01,Carmelo Anthony,LAL,LAL,2021-22,2641691
201961,Wayne Ellington,ellinwa01,Wayne Ellington,LAL,LAL,2021-22,2641691
202340,Avery Bradley,bradlav01,Avery Bradley,LAL,LAL,2021-22,2641691
