"team","nodes","edges","density","vertex_connectivity","edge_connectivity","num_component","max_component_size","biconnected_components","cohesive_blocks","max_cohesion","cent_indegree","cent_outdegree","cent_inclo","cent_outclo","cent_betw","centr_eigen","walktrap_communities","walktrap_modularity","edge_betweenness_communities","edge_betweenness_modularity","louvain_communities","louvain_modularity","best_modularity","tau_rankedcluster","tau_cluster","tau_balance","season"
"HOU",11,83,0.754545454545455,3,3,1,11,5,2,7,0.16,0.16,0.110678733031674,0.110678733031674,0.0584656084656084,0.192205870811962,1,0,1,0,2,0.0245351239669421,0.0245351239669421,2.5843422418188,2.64923959955434,2.42845701049844,"2022-23"
"IND",13,91,0.583333333333333,1,1,1,13,5,4,6,0.361111111111111,0.361111111111111,0.274987381648566,0.274987381648566,0.135816498316498,0.342666016706747,2,0.0400917763555126,3,0.0188383045525902,3,0.0347353497164461,0.0400917763555126,5.20718649492399,5.20718649492399,2.88848501064866,"2022-23"
"LAC",15,110,0.523809523809524,2,2,1,15,5,5,7,0.357142857142857,0.510204081632653,0.214797363246611,0.354734041579272,0.200715493297911,0.378531400745657,2,0.119628099173554,5,0.0146280991735538,2,0.115484056305659,0.119628099173554,6.12440455581532,5.80542416157346,3.61444339954426,"2022-23"
"LAL",18,115,0.375816993464052,0,0,3,16,5,6,7,0.474048442906574,0.411764705882353,NA,NA,0.116349480968858,0.509341740662613,5,0.100491493383743,3,0,5,0.142083333333333,0.142083333333333,5.73697533768738,5.79207334710329,-0.278426227980548,"2022-23"
"MEM",12,95,0.71969696969697,3,3,1,12,5,3,7,0.305785123966942,0.305785123966942,0.231863703422949,0.23301564745415,0.0579456906729634,0.255942415104977,1,0,1,0,2,0.0297962322183776,0.0297962322183776,2.1812024830263,2.17135580025539,1.10508266350498,"2022-23"
"MIA",11,88,0.8,3,3,1,11,5,2,7,0.22,0.22,0.174012066365008,0.18139652014652,0.046473544973545,0.180976239233367,1,0,1,0,2,0.00354442344045366,0.00354442344045366,4.36892860959126,4.32385470907624,3.72815155162508,"2022-23"
"MIL",14,86,0.472527472527473,0,0,2,13,5,6,7,0.485207100591716,0.402366863905325,NA,NA,0.174063116370809,0.410118523748239,4,0.0175094645754462,3,0,3,0.06337709370756,0.06337709370756,7.77542024400063,8.17275903980916,3.60557334356788,"2022-23"
"MIN",12,98,0.742424242424242,3,3,1,12,5,3,7,0.28099173553719,0.28099173553719,0.227698617172301,0.224451863925548,0.086426603699331,0.237711400415973,1,0,1,2.22044604925031e-16,2,0.0382,0.0382,3.69177682132661,3.73087043978172,3.49176809910561,"2022-23"
"NOP",12,105,0.795454545454545,3,3,1,12,5,3,8,0.223140495867769,0.223140495867769,0.182627978082523,0.174570996130242,0.0453719008264463,0.17972514016846,1,0,1,0,2,0.00754458161865568,0.00754458161865568,5.17812471173724,5.14962609874193,4.59370325447808,"2022-23"
"NYK",11,81,0.736363636363636,3,3,1,11,5,2,6,0.29,0.29,0.227876535229476,0.234285714285714,0.0562142857142857,0.252726274797792,1,0,1,0,2,0.0306122448979592,0.0306122448979592,1.39799720406799,1.31932769931244,0.672479316888519,"2022-23"
"OKC",14,103,0.565934065934066,3,3,1,14,5,5,7,0.467455621301775,0.467455621301775,0.314167558077081,0.323058648549966,0.130128205128205,0.373941194808092,1,0,1,2.22044604925031e-16,2,0.059504132231405,0.059504132231405,1.81112131582478,1.96737306187383,-2.77828627222331,"2022-23"
"ORL",13,87,0.557692307692308,1,1,1,13,5,3,6,0.388888888888889,0.388888888888889,0.249314340216127,0.247736595591707,0.169322691197691,0.369003270464008,1,0,1,0,3,0.0678166351606805,0.0678166351606805,3.6110596752931,3.46297621179033,1.11033712122069,"2022-23"
"PHI",13,86,0.551282051282051,1,1,1,13,5,6,6,0.486111111111111,0.486111111111111,0.322869089445176,0.339496375370988,0.222811447811448,0.381589068324151,1,0,1,0,2,0.0500945179584121,0.0500945179584121,2.94621886874084,2.91378073729253,-1.29881747975502,"2022-23"
"PHX",17,97,0.356617647058824,0,0,2,16,5,6,6,0.41796875,0.484375,NA,NA,0.192300347222222,0.494255101250466,4,0.00866191943883513,4,0.0158359017961527,4,0.1038,0.1038,2.50863308121957,2.61558078130042,-2.73666934845359,"2022-23"
"POR",12,64,0.484848484848485,0,0,2,11,5,4,6,0.363636363636364,0.363636363636364,NA,NA,0.165785123966942,0.403317166448426,2,0,2,0,4,0.0346020761245675,0.0346020761245675,6.68661791926684,6.83341004671049,3.83656174747231,"2022-23"
"SAC",11,72,0.654545454545455,0,0,1,11,5,4,6,0.38,0.27,NA,0.224890977443609,0.137759259259259,0.286462363801918,4,0.00289351851851853,2,1.11022302462516e-16,3,0.0536703601108033,0.0536703601108033,5.58043979163327,5.72621094665065,4.82823722832799,"2022-23"
"SAS",12,86,0.651515151515151,0,0,1,12,5,3,7,0.380165289256198,0.28099173553719,NA,0.238057825295243,0.145005903187721,0.280736782936946,1,0,1,0,2,0.0583648393194707,0.0583648393194707,7.45079280005137,7.15100312115897,5.85432312441173,"2022-23"
"TOR",13,93,0.596153846153846,0,0,1,13,5,4,7,0.347222222222222,0.4375,0.267614387926888,NA,0.092276936026936,0.332025595061792,1,0,1,0,2,0.0622829861111111,0.0622829861111111,4.13783438895039,4.08688661708943,0.644214093665065,"2022-23"
"UTA",14,107,0.587912087912088,0,0,1,14,5,4,8,0.36094674556213,0.27810650887574,NA,0.197084178149267,0.186595989480605,0.323400462788059,3,0.0379509127434711,2,2.22044604925031e-16,3,0.0515702479338843,0.0515702479338843,7.68281542563787,7.85632896203091,5.13042602374214,"2022-23"
"WAS",14,115,0.631868131868132,2,2,1,14,5,4,8,0.313609467455621,0.313609467455621,0.203746969890462,0.208745382210855,0.115811965811966,0.250504413652561,5,0.00483931947069944,1,0,2,0.0352497398543184,0.0352497398543184,7.3950571818993,7.35504844684099,5.07160990924639,"2022-23"
